,0
0000000011,4210
1001110100,6
0000011100,4276
0100011000,8
0101101111,10
0101101011,11
1100010001,12
1100100011,5
1100111010,13
1001100000,8
0101100000,7
1010111000,7
0101100101,12
0000001100,6
1001010110,5
1110000110,6
1101000010,10
1010110001,7
1001010001,10
0011101100,4
0111001010,13
1001000100,4184
1101000100,9
0000110100,8
0000000000,6
0111000110,8
0011000111,4
1010010110,8
0010011110,8
1101100100,5
0000110010,9
1011000101,5
1010111011,9
0100001000,4
0100000011,8
1111011010,5
0010111001,7
0100010110,10
0100000010,8
0101100110,14
1001001111,9
0110110101,8
1010000001,5
1101110011,8
1001011000,8
0011100011,8
1000100011,10
0111111011,14
1111001011,11
1110111111,6
1000001101,11
0111000000,14
1010110111,15
0000000110,3
0111101011,7
1011101101,8
0010011101,8
1101110110,5
1000011011,5
1001001110,9
0111110011,8
1101101100,7
1110010101,9
0000101100,15
0110101000,6
0101000000,7
1101111001,11
1000111111,7
0100111010,8
0000111110,9
1100011111,5
0110001110,8
1101010001,9
0111010001,9
0010101111,9
1100100101,10
1110111110,12
0101010101,8
1111110101,7
1001101010,16
1010110011,14
0110111110,9
1100010011,7
1101101011,5
1000000010,8
1111000011,11
1100111100,10
0011110111,7
0100101001,8
1000100010,8
1100111000,7
0001001010,6
0111110100,8
0100000001,7
0110010011,5
0010110011,6
0111101001,9
1111111100,5
1011000110,7
0011001010,13
1100000111,10
0011001110,11
0001111110,8
1001111010,6
1100011010,6
1101101010,1
0001110101,6
1111010110,13
0010010101,6
1001001001,6
0011001111,10
1110000111,6
1111100101,7
1011010101,6
0011110101,5
1000100000,10
0000110110,9
0000101111,11
1010101011,15
1000001000,7
1101000011,4
0010110110,7
0110000000,8
0001011011,8
1110011011,5
1010011011,7
1010100001,14
0011000101,11
1100101000,4
0110010110,5
1101011111,7
1010100110,5
1101001001,13
1110110001,6
0011101101,8
0101000001,6
0110001000,8
1110101010,4
0111001001,7
0100111111,3
1100111110,18
0001010011,9
0000011000,12
0010111101,5
1000101111,10
1011010011,7
0110001010,9
0011111110,6
1011011000,9
1101011101,8
0000101101,9
0101001000,7
1110010010,6
0100101010,10
0011001101,9
1010110100,8
1101110100,7
0101010001,5
1100000000,6
1011010001,10
1011111000,6
1000111100,9
1110010000,6
0101111101,4
1100110101,7
1110111101,2
1111011101,6
0100010100,4
0001101111,11
1110100100,7
1111001111,11
0001011110,8
0111011010,9
0110011110,6
0010100001,8
0100101110,4
0110011100,6
0101000100,6
1010001100,11
0111111110,6
0000111100,11
1111100000,10
1000010101,12
0101001111,13
1000111110,8
1111010100,4
1011001101,10
1110101110,6
1000111001,8
0110001001,12
1000100100,4
0110100110,7
1000001100,6
1010010111,4
1001001101,9
1111111011,9
0111101110,6
1111010111,11
1001110101,8
0000000001,7
0100011100,5
1111101111,6
1010111111,13
0100001101,7
0101111011,10
1100110100,7
0001111000,10
0011100111,5
0111110101,6
0101001011,4
1010110110,9
0111001100,8
0000110011,8
1110111010,7
1110100010,14
1010011010,7
1001111110,7
0011110100,6
0110101011,8
0100111000,8
1010100100,9
0110110011,8
1111010001,7
0100000110,7
