,0
1001000100,6454
0000000011,6703
0000011100,6577
1110111100,1
1011110010,2
0110000110,1
1001011110,1
0001001010,1
1111001011,1
1001101001,1
0110010001,1
1011101011,2
1100010000,2
1101001101,2
0101000001,1
1110010101,1
0001011010,1
1110001010,2
1010000100,4
0010100010,1
0100101001,1
0110110110,2
0001111001,1
0101110000,1
1000110111,2
1101011110,1
0010001010,1
0000100111,1
0100001111,1
0001000001,1
0110110001,1
0110110101,1
0000110001,2
0101001011,2
1001010011,2
0011100101,1
0111100010,1
1100111111,1
0010111101,1
1111000110,1
1010110001,1
1110110100,2
1000111010,1
1000101100,1
1100111110,2
0100111011,2
0011100110,2
1101110001,1
0110101100,1
0011111001,1
1111100001,2
1000000001,1
0010001100,1
0100011000,2
1001011010,1
1000101001,1
0000001101,1
0101010110,2
0011111101,1
0111101101,1
0101011000,1
0011001100,2
0101100101,1
1100011011,1
0001000111,1
1110011100,1
1000100111,2
1010011000,1
1110010100,2
0100110101,1
0011100100,1
0000111101,1
1001000111,1
1000110011,1
0101010010,2
1001001110,3
0101111101,1
1111110110,1
1101101101,2
0101011100,1
0011000101,2
1110100000,1
1011100100,1
0110100100,1
1001100101,1
1011000000,1
0010000010,1
1101011011,1
1011111110,1
1001011100,1
0011010110,1
1001110101,1
1110001100,3
0010100011,1
0100110110,1
1011000111,2
1100110011,1
0001000000,2
0011001010,1
1101100000,2
0100000101,1
1111011010,1
0101100111,1
1011111011,1
1010011010,1
0110101000,1
0101110111,1
0010100101,1
1110101001,1
1011001101,2
1111101010,2
0010001111,1
0100010111,1
0010000101,1
1011110000,1
1010101011,1
1101110011,1
1010110000,1
1010101101,1
0100100011,1
0110010111,1
1111101011,1
0100111100,1
0100100110,1
1011011101,1
0011111100,1
1010001010,1
0010000001,1
0110110011,1
1000001111,1
0001011100,1
0000011010,1
1001001100,1
1100001110,1
0111000111,1
0001101010,1
1101110101,1
1001100001,1
0010010010,1
0100101100,1
1011110100,1
1000001100,1
0011000010,1
1011100001,1
1011011010,1
0111100111,1
1001100110,1
0111100101,1
1011011011,1
1101101111,2
0100011010,1
1110110110,1
1101100011,1
1000011111,1
0110100101,1
1100101101,1
1000100011,1
0000001100,1
0011010010,1
1001101110,2
0000010010,1
0110011100,1
0110010011,1
1101000010,2
0011110001,1
1010001111,1
0010011100,1
0111111100,1
1100001100,1
1110100001,1
1111111111,1
1001001111,2
0111011100,1
1010001001,1
0010101101,1
0000110011,1
1010110100,1
1100110111,1
1110010010,1
1101100100,1
0010101011,1
0001001110,1
1000001101,1
1111000011,2
1010101110,1
0101010011,1
1001011001,1
1000110110,1
1100111100,1
0001011101,1
1000110010,1
1101111011,1
0001111100,1
0011110111,1
0010010100,1
0101111010,1
1011010101,1
1010100010,1
1011000100,1
1110101100,1
0111110010,1
1100001101,1
0011111010,1
0000101110,1
0000111110,1
1011101101,1
1101000101,1
1111110010,1
0101101110,1
0101011101,1
0101110011,1
1010011100,1
1001111011,1
1111010011,1
0110000111,1
0001100010,1
0111010100,1
1010100001,1
1000101110,1
1111100000,1
0010001110,1
1011010000,1
1101001001,1
1000101000,1
1101101011,1
1111010001,1
0101100001,1
1001001010,1
0100000011,1
