,0
0000000011,2163
1011110111,15
0010011100,14
1011101110,13
0000011100,2109
1100100100,15
1110001011,18
1001000100,2100
0011100001,14
0100110110,7
0111000011,11
0010111010,18
0110011110,11
1100011101,12
0010010010,12
0011011000,17
1101010000,13
0011000001,16
1011110100,13
1001010001,19
1001000001,19
0001100010,15
0101110010,8
1111001011,9
1101010101,16
0100010100,10
1010010011,16
1001100000,13
1011111011,15
1010110001,18
1100100001,14
1110000101,17
1111011100,14
1011001111,18
1101101010,18
1111011001,12
0011101000,14
1001101000,23
0010000010,19
1100010011,15
0011101100,17
1100111000,10
1111000101,16
1101011011,9
1101011111,12
1010101010,16
0101101001,18
1001010101,10
0110110101,16
0001010011,17
0001110101,16
0101000110,9
1100000011,15
0100010011,11
1101101110,11
1011101111,13
1000001000,11
1000011101,12
0001011100,11
0000110101,6
1001010100,12
1001110110,12
0011101010,18
1001110011,14
1011000100,23
1001011001,14
1111000111,15
1111000011,11
0111000110,14
1010110101,19
1000110011,10
0100101101,20
1101100110,19
0111000100,18
0100011010,13
1110011010,15
1111000000,12
0111010010,21
0100001011,16
0000001101,15
0000101001,17
0111111100,14
0001001011,12
0010101100,12
0010101011,10
1100110101,14
0110000001,23
0001011101,15
1000110101,12
1010010111,18
1100101110,13
0001111011,13
1001110100,10
0010100110,13
0111111001,10
0110000110,15
0010101010,18
1000100110,12
0000010000,19
1000011011,20
0011110000,9
0011010110,23
1110100110,18
1000011100,19
0111001100,17
1010001111,13
0100101011,9
0111101011,14
0010001100,12
0011010011,17
0010110011,15
0011100000,14
1100000100,19
0001010010,11
0011100100,16
0011111010,15
0110101110,14
1110111001,15
0111110000,12
0000011101,16
0000110100,7
1110011110,11
0011111101,13
1111011011,8
1110011001,13
0011000100,13
0001000011,13
0011000111,8
1000100000,13
0001001100,15
0011010000,16
0010100011,12
0000100001,18
0101101111,13
0100110100,15
1000010011,15
0000111000,14
0101001101,12
0000101000,16
1011001011,14
1010000010,17
0011011100,17
0101100110,6
1110111101,20
0100111000,14
1111111000,15
1001001100,16
0010001101,14
1101110100,20
1000011111,10
1010111111,14
0011111110,20
0001001010,15
0110100010,10
1110010010,11
0011100110,11
1100111010,13
1010011101,16
1101001000,12
0111100001,11
1011100001,15
0011110111,11
1100101011,9
1000101000,15
0101111000,7
0001011011,12
1001101111,21
0000100111,11
1010110011,16
0001101001,14
1001101110,13
0110010010,16
1111010010,10
0100101001,15
0100100101,14
0011001110,18
1000000011,11
1110010011,11
1011010101,13
0111101100,15
0000111110,18
0110110111,19
0001110010,16
0010101001,11
1101000010,16
1101011000,18
1001011000,18
1110101000,13
0101011010,16
1101110000,14
0111100011,15
0001101011,10
0110111100,9
0101111011,10
1011010011,18
1001111100,23
0010111100,23
1110001001,14
1001111000,14
1011111110,21
1011011100,21
1100110110,11
1010011110,21
1101001100,13
1010101100,15
1111001101,19
0010101000,17
0111101110,11
0101110110,6
1001110001,16
1000110001,12
1001011100,22
1011101010,13
1111111010,11
0001010001,19
1110011000,12
1011101100,13
1001011011,10
1101001111,15
0101110111,15
1011010010,18
1011100010,9
1110011011,21
1000110110,14
1101011110,12
0111011000,13
0000011111,17
1011111000,16
1011000111,15
0000011010,18
1101101100,19
1110110110,16
1010101101,15
1101000011,20
1010111000,13
1010000000,18
1010011100,17
1101110101,17
0001101111,12
1111010000,13
1100000000,11
1100010111,17
1111110100,15
0111110110,16
1111011010,13
0000100101,15
1111100011,18
1001000101,13
1111101000,15
1011100111,16
1110110100,13
0100000110,8
0000001011,17
1000010111,19
1011111101,24
1101001101,14
1001011101,16
0101110101,9
0000010101,10
1110111000,6
0000001111,11
0010000110,12
1011001101,14
0100100000,13
1111110111,7
1000100010,16
0101010110,12
0010111000,16
0111000010,11
0101111110,11
0110011001,14
1110011111,13
0111010011,8
0000001100,15
0111111011,12
1110000010,7
1101101001,16
0100100001,10
0011001010,9
0010110111,12
1110001000,12
0100011100,17
1000001010,13
1100011100,16
1111111100,13
0011011110,14
0010000100,20
1100011110,7
0011110101,13
1101111100,10
0010111011,10
0100100111,17
1110101100,13
1110000110,15
1101111001,14
1101100001,11
1111001110,9
0001000001,17
0011111001,19
1010110010,18
1100111101,10
1101000100,14
1010100100,21
0100001110,12
1101100011,16
0010001011,10
0100011011,19
1100101010,13
1111110001,7
1100010000,20
1000100101,12
1101001010,18
0110001010,13
1101111000,6
0010101111,15
1010100010,13
0100000011,13
0101001011,11
0110110110,19
0011010101,11
1011100100,15
1001110010,9
1010011001,15
1101000101,22
1110101110,18
0010110000,10
0100100100,14
1111100001,15
0101100011,17
0010011000,14
0011001000,9
1011011011,15
0110000011,11
1011110101,14
0011000000,19
1000011001,17
1011111010,16
0001011110,12
0001110001,17
0001101000,15
1000001110,11
1101010100,14
1100001011,14
0001001001,15
0011101111,18
1011011001,16
1000111100,22
0011001001,16
0000000110,13
0011100101,13
1110101101,12
0110110100,14
0010100101,12
0010111001,13
1001010011,12
0110100101,14
0000111111,20
0110101010,13
0111011100,14
0100110010,15
1001001101,9
1111101101,15
1100010100,14
1101001011,17
0111110010,12
1011000010,12
0100000000,14
0111100000,10
1100111110,15
1100101101,14
1011110010,16
1000111001,12
1110111011,11
0011010010,13
0101111010,11
1001101010,14
0111110001,15
0001010100,16
1010010010,10
1011011010,12
0100011110,14
1100000111,15
1001001110,17
1101110111,16
0100110001,17
1011010111,14
0110000010,16
1011001001,17
1101101011,15
1010110110,13
0111010100,16
1111101011,10
1010001011,15
1001011010,17
1110110000,15
0111001011,19
1101010010,17
1100110011,8
1100011000,12
1011010001,13
1001000011,14
0110001110,15
1111100010,18
0100111100,15
1000000110,16
0101011111,12
1110111100,14
1101110010,21
1111110101,11
1101111101,18
0100010111,15
1110010111,9
0011110011,13
1101111110,11
0100110000,13
0010010011,11
1000101111,16
0001001000,20
1101010110,11
0110111111,14
0110010011,14
1001100100,20
0010011001,11
0101100010,12
1010100001,9
1110010000,20
0000100011,17
0000110110,15
1000110100,10
0111010001,14
1011000000,16
0100100110,18
0101100101,17
0100001100,9
0001000111,10
0010101101,13
0101000101,18
0000000000,10
1111010101,16
1000000010,19
1111110011,20
0000011110,11
1010010000,9
1001100011,16
0011001100,19
0011011011,15
0001111100,11
0000101011,12
0100000010,13
1111111101,11
1011110110,7
0000001000,23
0010000000,10
0101111001,15
1100000101,14
0110101111,21
0001011001,14
0110101100,9
0110100100,12
1111101010,18
1011011101,19
0010100100,18
0101011011,9
1000010110,18
0110101011,16
0110110000,10
0000110001,16
1100001001,10
0010100001,10
1011010100,13
1100001110,8
1111011101,16
1110011100,19
0111111111,9
0100001000,18
1011100110,14
1000101101,12
1100101000,11
1110110001,14
1000011010,8
1110101010,17
0110110010,7
1110000100,17
0110011000,16
1011111100,13
0000101110,9
1101010111,17
0110001100,5
0000101010,19
1110000001,8
1101010011,18
0001000110,14
0001110011,11
1010100000,22
1110010100,15
0110011111,14
1010111011,11
1110111110,9
0001111000,18
1100111001,10
0111010101,11
0001100111,11
0001000000,15
0000111100,16
0001110111,9
0100101000,11
1000101010,10
0000000010,14
0110010000,14
1010110111,15
0011110010,15
1001101011,17
1111001010,12
0010010111,15
1010110100,14
0101001010,19
0011000011,13
1101001001,15
1010100101,12
1110101011,11
1001001111,13
0110100001,9
1110000000,16
0100011000,9
1011000001,18
1100110100,11
0111101000,16
1011100000,18
0011011010,19
1100101111,16
1011001110,13
0110100011,11
1100010110,15
1010011111,10
0110000101,9
1000111000,8
0110001101,12
0111100101,10
1110101001,17
0110101000,12
0111101111,12
0001101010,17
0001110100,18
1011000101,15
1001000000,13
0001110000,19
1110100010,14
1100011001,16
0011010001,12
1110001110,13
1100000001,12
0100000001,13
1111100100,8
0111011110,10
1000110111,11
0110010110,17
1010111010,9
0110011011,6
0010110001,7
0010110010,15
1010001010,16
0110100110,14
0001111111,14
0100011001,9
0000011001,13
1101000000,10
0100001001,11
1001001010,12
0010011101,15
1110100111,18
1000010001,12
0100100011,12
1100101001,13
1010000100,11
0010111110,11
0111101010,9
0001100001,15
1111000110,10
1001100110,12
0010010110,11
1101100111,12
1100110000,13
0000000100,12
1011011000,12
1000101001,9
1000010101,19
1000011110,17
1001111011,16
0000111101,14
0000010110,12
1111001001,15
