,0
1101100100,16
0011000111,13
0000011100,1458
1001001100,12
1001000100,1519
1111001110,14
0000000011,1471
0001111010,9
1010011001,20
1011110110,14
1010110000,18
0101110101,11
0111110101,7
0100101110,14
0100110011,19
1011000110,16
0110000110,13
0001111011,13
0100111110,18
1101110000,17
1000111000,14
0010100001,18
1000100101,15
1111110011,15
1100010110,6
1101100010,22
0011100110,12
1000001111,14
1010100010,16
0001110011,18
1001110010,13
0100100100,19
0001101110,12
0101110010,17
0101110000,11
1010011101,25
0001001000,17
0100000111,10
0000010110,11
0111010000,14
1001011111,17
1101011000,15
0011001100,13
1111111011,14
1100001001,20
1010000100,20
0010001011,25
1010111011,20
0000101000,14
0000001010,22
0100101011,27
1110101011,19
1110000110,12
1000001101,15
0011011001,11
0010111110,12
0110011001,21
0000100011,14
1001000101,14
0010110001,15
1101100001,23
1100110111,13
0010101000,26
0010011010,19
1010101001,22
1111000010,16
0001001011,20
1001111111,10
0010010110,18
0001010011,23
0101101110,18
1010000010,13
1110011110,15
1110011111,18
0001101010,23
0111101101,12
1000110110,18
0111000111,17
0100000001,12
1100100011,16
0010100111,18
0011100001,16
1100110010,15
1010000111,23
0101010011,15
1101100101,15
0100101001,14
0101101011,23
1010001110,19
0101001011,13
1000110100,8
1011111000,14
1111101110,16
1100110100,20
0110110100,20
1111100011,24
1010101100,15
0101101001,17
1101010101,13
0110100100,15
1011000111,16
1101010110,18
0101011010,14
1100100010,16
0001000101,13
0111010110,12
1110100000,18
1111011010,8
0000100101,19
0001110101,15
1011011001,15
1000010110,24
0011001111,10
1011000001,17
1001101100,19
1001101000,12
0011110110,16
1101101110,24
0110100000,17
0101001110,19
1000011111,13
1110010011,10
0110111111,19
1000011011,23
1010111010,22
0101110011,13
0010111101,15
0110110110,15
0101000111,17
1001110000,12
0111110111,25
1001101101,17
1101110010,27
0101101101,16
0010000010,13
0001101001,15
1110110001,17
1100000000,14
1011010101,9
0011100011,17
1110010000,19
1111010000,12
0010110111,8
1101000110,22
0101001100,20
0011101011,14
0000111000,15
1000110000,15
1101011101,18
0010111011,13
0001100010,19
1001001011,22
1000101001,17
0101101010,10
1011001111,16
1110001101,17
1010101010,16
0111011011,15
0011111001,13
0101111110,12
1110111010,15
0000111010,17
0111110110,17
0111000010,8
1110101110,15
0101001001,16
0111001100,20
0010100011,14
1111111110,15
1010011000,14
0110110111,16
0111011110,12
1000111111,11
0101111100,14
0000110101,13
1100100101,20
1000101011,19
1000100000,12
0101010110,15
1000111001,20
1000010111,17
0000010111,15
1111011110,16
0010100000,19
0011001101,16
1000010001,17
0111100010,19
0001110001,14
0011111000,15
1011101111,14
0110110011,15
1011010010,17
0001010001,17
0101000000,16
0000001100,16
0110000101,15
0110000010,7
1111101101,12
1010001001,16
0101000101,10
0000011001,15
0011101000,18
0110000001,11
0010011110,19
1011100110,24
0111100000,18
1001110110,19
1011001101,14
1100111100,16
0100110010,13
1101011100,12
1101111001,13
0001000011,17
0111010011,20
1110110010,21
1000011100,15
0111111010,16
0111001111,17
0110100101,12
1001101110,21
0100000101,19
1110010100,18
0011111010,15
0111000100,12
0000000010,14
1110001011,14
0000100000,14
1000000001,11
1110101000,22
0011101110,17
1111011000,18
0011100010,18
1010110110,10
0011111011,17
0101100101,16
1000111010,14
1111001000,19
0101011101,20
0001011011,7
1011111101,15
1101001111,21
1101110110,15
0011011111,16
0101100011,15
0110000111,17
1111001111,17
0010010001,16
0101010000,14
0000000111,26
0011000000,15
0000011000,13
0110111010,13
1111101100,25
0101110100,23
0010100100,21
0010111000,18
1000100010,17
1010110111,18
0111100100,12
1111101011,16
1110011011,15
0001000110,19
0111010100,22
0000110011,17
1010000011,17
1001000010,14
1011100111,21
0110110010,18
0000111011,17
0010110110,18
0001011000,16
1101111100,17
1110011101,17
1101111011,23
0000100001,14
0000001110,14
1000011010,24
1111100100,24
0101110001,20
0100110100,18
0110001000,11
1101000101,14
1100000010,20
0100010001,15
1001110111,17
1110101101,11
1010010101,12
0111101011,16
0011111110,10
0010000110,19
1000110011,14
0111111001,16
1110111011,11
1101000111,16
1100101101,16
0011110101,19
0110110001,17
0100111011,17
0010010011,11
0010101110,15
1000101111,20
0011101101,9
1001011011,16
1001100101,14
1100100110,15
0111110100,13
1110011000,19
1011011100,14
1111001001,13
0111100001,13
1011011011,18
0001100111,18
0101100000,15
0000000000,19
0001011010,19
1111011100,16
1001111100,21
0111101001,18
0100010010,18
0010010111,11
0110000100,16
0111101000,14
1100011101,12
1011010111,12
1100100001,16
1101001101,13
0000010101,18
0111001011,11
0110111011,11
1000011000,19
0110010000,11
1101010011,14
1110001100,12
1101100110,18
1010011111,12
1101110101,14
1100011001,23
1101101101,16
0011010101,18
1011000101,21
1001000111,15
1000010010,18
0011000011,12
1000101110,7
0111110010,23
0111101110,21
0111000001,16
1111100111,16
0100101101,13
0111100110,22
0100010000,17
0001111001,9
1001001111,16
1001011101,17
0111001010,21
1000101010,14
0011110100,18
0110111110,13
1110110101,12
0110001011,12
1100001011,19
1010001000,14
0010101001,18
0110100001,15
1001000000,18
1110110111,18
1000000110,15
1000001100,14
1110000011,23
0110011011,18
1101110111,14
1111010011,12
0011000001,11
0010000100,15
1011110001,17
0001110100,20
0101001101,9
1011100000,18
0011000110,21
1111110110,16
1100001010,15
0001100100,21
0100100001,12
1011001000,13
1100110011,13
0101000010,17
0110011101,18
1100100111,14
0111010111,19
1111101000,11
0100001010,18
0100111000,9
0010110101,11
0100000010,13
0010010101,13
0111101100,14
1010011100,23
0000000100,11
0001000111,11
1100010100,15
1110111100,20
1000110111,9
1110001111,17
0000101111,13
1101111111,18
1111010001,13
0001010100,19
0010110100,16
1011010001,21
0001010111,13
0111011101,18
1110001000,10
1011111111,15
0011110001,17
0111100011,16
1001011000,18
1000000011,12
0011010110,14
0010110000,17
0101111011,19
0010001100,12
0001100001,8
0111100101,11
1100000110,18
1110100101,13
0001000010,14
0110010111,19
0001000100,17
0100011011,12
0100100000,20
1110010001,16
1000101100,24
1010110010,16
0010001101,18
1110000111,15
1001001001,8
0101011000,16
0111101010,15
1001100100,21
1100111011,18
0101110111,11
1011111010,20
1000111100,15
0110001100,13
1011011111,13
0101100010,19
0101010100,11
0110101000,14
1111100000,17
0011011101,13
1011000011,13
1010011011,9
1001110011,17
1000100001,16
1101110100,21
0001101111,12
0001000000,27
1001111010,13
1010011010,22
1010100100,20
0110111000,27
1111011101,15
0011001000,16
1110110000,11
0011001011,16
0101001000,16
0010010010,20
0001101101,19
0110010101,17
1110001110,23
0010011101,17
0000010001,11
1110100111,14
0001100110,19
0000100100,16
1011101000,12
