,0
0101001100,18
0100001110,23
1001101110,23
1011001110,17
0100100111,23
1000100010,8
1001110111,24
1101111000,16
1101000111,25
0110010111,15
1110011010,11
0110001011,29
1111110000,20
1101010000,13
1011101110,11
0010100100,24
0110001000,17
0010111100,16
1001000011,16
0110011010,22
0011100001,20
1101100000,17
0011000110,19
1110011100,18
1111010001,16
1010001110,25
0010000011,21
1010000100,12
1010100101,26
1010111011,19
0001010111,24
0101100100,20
0011011000,20
1010001011,17
0000010101,24
0100010111,14
1111000000,18
1000101110,20
0010101100,18
0001010101,26
0011001001,12
0011101110,11
0110100000,12
1011111101,15
1000110011,14
1001000010,24
0100011000,23
1111001111,15
1001100001,21
1101010101,26
0010100011,20
0011011101,24
0101100110,18
0010110100,17
0011011001,21
0001100010,13
0100110101,23
1010001000,18
0011110000,15
1111010100,27
0000111010,20
1111110101,10
1000101101,21
1100100110,15
0001000101,22
0000111111,22
0001100000,27
1010101001,24
0000101011,11
1110100000,21
1001110011,22
0100010010,15
1101100100,14
1110010001,12
1101110001,17
1110010100,22
1000000011,23
0001111110,19
1001110100,9
0100001011,23
0011100100,26
0000111000,15
0100110011,18
1000110111,15
1000000001,18
1000100001,29
1111010010,23
1100101000,15
0011110001,23
1100111100,18
1010001100,15
1110000010,21
1100100010,16
0011101111,20
0000000011,169
0010101010,24
0001100110,14
0000100000,19
1011110110,21
0101011001,25
0000101000,28
0011100110,16
0000000111,22
1011110100,18
0100001101,15
0000100101,17
1110110001,18
1010010101,24
0000011100,156
0011011100,18
1000001001,18
0111100011,17
0101100111,19
1001010000,20
1011010110,16
0001101111,30
0110011001,13
0011101100,22
0111001100,18
1001100101,13
1100010110,16
1101100010,20
0010011000,24
1101101101,19
1001111100,23
1010011001,12
1001000000,23
1000110101,20
1111101000,23
1000110100,22
0100111011,22
0101001001,18
0001110010,17
0001101010,25
1101110011,25
0000111001,20
0110011100,15
0001000100,23
0101001110,18
0101010110,18
0111000110,15
1011000000,18
0001110011,23
0101000101,20
1011100010,18
0101011100,22
0000011110,18
0101000011,15
1100000001,31
1011010111,17
0000110000,17
0111110110,26
0000110111,19
1111100010,11
1101100111,24
0000001001,19
1000001111,25
0000010010,21
1001111111,23
1101011010,19
0101110110,21
0100000110,24
1111000101,26
0000000100,25
0100101110,19
1001111000,23
0100001000,19
1000010010,20
1001010101,11
0101110101,19
0101000000,24
0001100101,16
1001011110,15
0010001111,16
0010001101,18
0010010100,19
1001100010,13
0101110111,17
0100010011,14
1001011000,19
1110001101,13
1111110111,28
0010011100,17
0001010001,24
1010101000,17
0110001001,11
0011100010,16
1101111111,19
1100100100,26
1111100101,30
0110110011,25
0010111010,21
1100000010,16
1101101110,20
1011011011,29
0001011101,17
1001011111,23
1110001000,18
1110101110,23
1110010010,22
0010000111,22
0000001100,21
0100101011,19
0010101101,22
1001000100,206
0111111100,20
1111011101,15
1110110010,12
0010101000,19
1010111001,19
0110100101,18
1011001001,29
1001100100,16
1001001010,24
0110111001,16
1100000000,26
1110110110,20
1011100110,25
0110011000,21
0011001110,22
1000011001,23
0111101110,18
0110111110,19
1010000011,18
1110101000,19
0111111000,23
1010000110,22
0010001011,23
0011110011,21
0000110011,22
1110001001,18
0111001011,8
1011110000,20
1010110111,18
0111000101,17
1010110000,17
0110000001,18
1110010110,24
1111111111,18
0010000001,22
1111100011,23
1011110011,22
0010101110,28
0111110100,12
0010111001,21
0001100001,20
1111000110,21
0101011101,14
1100110010,24
0110111010,20
0001001100,13
1111001011,18
1001000110,30
1110110101,14
0111001110,24
1010101011,24
1010010100,18
0010111101,27
1011010000,13
0010000000,30
0110010101,23
1001111101,17
1000111000,28
1100111011,26
1000011011,23
1110001011,21
1001011011,21
0001101000,19
0001110001,24
0101000110,26
0101101000,27
1010110101,22
1011100000,17
0010100110,12
0011100011,19
0010111110,25
0111110001,19
0010011001,14
0111110111,13
1100001011,18
1100010000,29
0010111011,16
0001010000,18
1100011011,18
0010000101,24
0100010110,18
1001101101,17
0111101010,16
0010100001,22
1100011001,20
1111110001,28
0001000000,18
1101110100,18
0111000011,18
1100001100,18
0011001010,15
0011100000,13
0100101111,18
0101010011,17
1000001100,19
0000110001,20
1010010010,19
1111100111,19
0100101000,23
0000010001,20
0011000011,22
0111111110,15
0001101100,17
0000100110,23
1101001000,21
0001011001,25
1110011110,22
0011010001,22
0110111011,15
0111001010,23
1110111000,18
0100100100,21
0011111010,22
0111001000,20
0011000100,15
1000010100,25
1001011001,19
0011110110,21
1110000011,21
0100111001,20
1011101011,20
0111101100,18
0110010110,21
0100010101,24
0011011111,19
0001111111,17
1011100011,17
1111001101,16
1000001101,9
0001110100,24
1100111101,18
0100100011,19
1101111110,12
1100001010,25
0101111011,18
1000111100,17
1110100110,19
1100110000,21
0111101111,22
1111111001,18
0111011001,13
1101111011,19
0000110100,19
1000101000,16
1101000010,24
1101010001,11
0011000001,22
0111101001,18
0111011000,16
1000110000,19
1011001111,22
1110100100,14
1011010011,16
0011000111,20
1100011110,26
1000100100,15
0011101001,20
1100110011,26
0110000100,22
0110100001,23
1001110101,18
0010011110,17
0010000010,15
1101000001,9
0110101110,12
1001010001,20
1010110010,20
1111111000,19
1100111000,13
1011010101,16
0011101011,17
0000001010,19
1100000110,18
0100111101,19
0011001000,18
0010010110,19
1110011111,18
1001101001,20
1111110010,28
0001011111,21
1100110100,19
0110101100,22
0110011101,26
1110001010,22
1100010001,15
1001101000,21
1111011110,16
1010110001,17
1011000110,21
1111010101,13
0101101010,22
1011000100,29
0111111101,12
0011011011,17
0110000111,25
0111100100,23
1100001110,23
1010000000,23
1101110010,22
0101011110,20
0110100111,16
1110100010,21
0010101011,16
0101100101,14
0100100110,18
1010110011,22
1111011010,17
1000010000,18
0010010010,19
0000001000,20
0001011000,23
1100101011,11
1010100111,21
1001111010,14
1110110011,16
1110010101,26
0001001110,18
0110110111,16
0101001111,16
0110100010,23
1010011010,21
1110000111,28
1110001111,17
1110000110,26
0101111110,17
0110001100,15
1111011011,28
1011100100,17
0000100011,17
0111100111,21
1100101100,17
1111111110,20
1011110010,18
1000010001,20
0011101101,26
0111011101,17
1111101110,17
1001001101,20
0001111011,19
1011111001,13
1010111000,23
0011000101,19
1001000111,23
0100001001,18
1111001000,17
0010001100,25
1010100001,13
1000000010,18
0001000011,15
1110111001,19
