,0
0000011100,6549
0000000011,6569
1001000100,6659
0010110111,1
0010011000,1
0010011011,1
0101001101,1
0100000110,1
1011000110,1
1011011001,1
0001000001,1
1101010101,1
1110101011,1
1111010100,2
1000100011,1
0010011001,2
0011110110,1
1001000000,1
1101001010,1
0000111011,1
1110001110,1
0001101101,1
1110110000,1
1100100001,2
1111000000,1
0011100000,1
0011111010,1
1010111100,2
1011100010,2
1000000010,1
0100100011,2
0111001011,1
1101100011,2
0110011111,1
1010101011,1
0111011111,1
1001100010,1
0001111010,1
0011110100,1
1110001001,1
0001111111,1
0011100100,1
1011011110,1
0000100101,1
1110101100,1
1000100000,2
0100101101,1
0110111100,1
0111011011,1
0011000101,1
0000001011,1
1110111011,1
1010111000,1
0101111010,1
0110000110,2
1000011011,1
0000111000,1
1101011011,1
0111111110,1
1000110001,1
1100101111,1
1101111100,1
1101100101,1
1001100100,1
0101111110,1
1001001101,1
0111010110,1
0101110011,1
1111100010,2
1100011010,1
0011000100,1
0011110101,1
0100100110,1
1000001000,2
0100001101,1
1110100111,2
0101100111,1
1011110001,1
1000011001,1
1001110111,1
0010100000,2
0011101011,2
1000111110,1
0000110000,1
1001101111,2
1111011011,1
1110111101,1
0001000011,1
1101100100,1
0011011101,1
0011111001,2
1001111111,1
1100011101,1
0101100001,1
1010110111,1
0101010001,1
0111011100,1
0100001110,1
0011001100,1
1111101110,1
0100010101,2
0010000100,1
0101001100,1
1110010011,1
0100101011,1
1010010011,1
1000101110,1
1011001000,1
0101101011,1
0101110101,2
1000011101,1
0001111001,1
0000101111,1
0010010001,1
0111000111,1
0010000110,1
0101110100,1
1011111110,1
1100011001,1
1000101011,1
1100100110,2
1100111000,1
1010111101,1
1001100110,1
0111000000,1
0100100101,1
1010101000,1
0000010001,1
1111101000,2
0100100111,1
0111010111,1
1100111011,1
1010001000,1
0010000011,1
0001111011,1
0110100111,1
0001001010,2
0101011100,1
0100011111,1
1011110110,1
0111110011,1
1011010100,1
1110001111,1
0110000001,1
1111000110,2
1111111001,1
1100000000,1
1100001101,1
1110000111,1
0110010111,1
0111100010,1
1101001000,1
0011000001,1
1111001000,2
1000100100,1
0111011010,1
1101111110,1
1101110010,1
1000010011,1
1101110000,1
1100011000,1
1100001000,1
0011001010,1
0000011010,1
0001101100,1
0100010000,1
1011011101,1
1010111111,2
0110010011,1
0000110110,1
1011000010,2
1011101101,1
1101011101,1
0100111010,1
1010010000,1
0100011110,1
0011100101,1
1011100011,1
1010000110,1
0101011011,1
0110010110,1
0101010110,1
0000110001,1
1111101101,1
0000000001,1
1001000001,1
0111101010,1
1011110010,1
0011110011,1
1010111011,1
1011100110,1
1010110001,1
1011000100,1
0110101011,1
0100010011,1
1011001001,1
1110010010,1
0000101010,1
1001000110,1
0000001001,1
0110101010,1
