,0
1110101111,10
1001000100,1364
0010000001,16
1110001000,18
0000000000,15
0001101010,18
0111011001,13
0101001100,15
0010110010,14
0110001111,13
1100110000,1406
0000000011,1407
0001101111,11
0001111110,15
1010100100,17
1100110101,16
1011010110,14
1000001101,18
1100110010,17
1000110001,12
0101101110,14
0100111100,9
0100000101,10
0100001000,12
1100101001,21
0101001000,14
1000011101,13
1011000010,16
1000100111,13
0010011000,11
0000011100,1377
0001000010,14
1101011001,21
1111111110,6
0101100111,16
0111001011,10
0101011001,11
0010101101,15
0100001110,12
0011011011,10
1000110000,13
1111110000,13
1110111110,12
1110111111,24
1010100001,11
0101001110,15
1001101111,16
0000100100,14
0010101110,11
0011111110,13
1110101101,13
1000110011,15
0001111011,20
0100110000,12
1011010101,11
0111000110,23
0111011100,19
1111101010,1345
0000111001,11
0011110011,12
0010011111,7
0011001110,13
1100001001,11
1001010010,14
1111010110,13
1010100010,16
1010011000,9
0111101101,13
1011010001,12
1011101110,14
1101010000,14
1110011011,11
1101100011,10
1000000010,14
1010001100,14
1001100110,14
1100001011,8
1011101111,15
0100001100,13
0011001011,16
1000101000,15
1101001111,23
1011100001,9
1011001011,14
1101001011,16
1111011001,14
0101111010,19
1101001100,16
0111111000,13
0111010001,17
0100100001,16
1010010110,21
1101010010,12
0000001000,21
1101100100,17
1110001010,17
0011011110,9
0101010000,14
0011111001,12
0110111000,13
1011000000,10
0111011110,13
0010101010,11
0001010110,15
0111100101,13
0000101011,16
1011100011,13
0101101101,9
0110110000,15
1000111010,13
0001000011,11
0101011101,17
1110010111,17
0000101111,12
0011110001,14
1010100110,16
0100001111,15
1110000101,16
0110000111,5
1000010110,12
1011100110,11
1010111101,9
0001101011,17
0010010000,15
0000001011,12
1111011101,17
1000101111,15
0011101100,14
0010101001,14
0110111010,17
1001000010,17
1000100100,13
0100011111,15
0000101100,20
1001100111,19
1101000110,12
1111100100,16
0001111101,8
0101000010,12
0101110011,28
1110110010,19
0111010110,14
0011010010,15
1101011010,11
0011000100,13
0011111010,12
0011000011,13
0110101101,11
1011011110,9
0100011100,9
1100010010,12
1011011010,12
0001100011,8
0010100101,14
0100010001,15
0011001100,13
0110100010,14
1011111100,16
0110010110,15
1111011111,8
1100101110,12
0110110101,15
0110001011,17
0110111100,15
0100110101,18
0110100101,20
0000110001,9
1110010000,16
0101111101,11
0000001111,14
0101010100,12
1001110101,17
1001100000,11
0101110001,11
0011101101,12
0001000111,9
1010101011,9
0101001010,15
1010100111,13
1100011011,22
0101101011,11
1110000010,15
1001111100,13
1011010000,13
1010000100,11
0100011010,12
1010001000,12
1111110111,22
0010011110,15
1110101010,14
1110000011,12
0111101011,12
0101010110,13
1011000011,13
0000101000,21
1010001001,10
0010110111,12
1111100101,14
1011011100,12
0101100101,15
0001100000,12
0001001010,10
1001011101,11
0111010010,14
0010100000,14
0111111010,14
1011100010,11
1111000110,5
0010111000,15
0011010001,12
0001111100,16
1110100001,11
0000111111,17
1111001110,11
1110110000,12
1101110101,10
1110101001,8
1001001101,12
0001101101,12
1111000000,13
1101101110,18
1100010110,13
1101001110,12
0001011100,12
0101011011,16
1001100010,16
0001011101,14
0010010010,12
0010010111,10
1010011111,13
0110010100,12
0111000111,15
1100010001,14
0011101011,10
1011011011,22
0011110111,13
0111111100,13
1110110101,17
0110111110,10
1000011100,14
1111001011,19
0001110011,15
1010111111,14
0001001000,12
1001100100,19
1011110100,18
1111000111,19
0100101011,6
1010001101,17
0000000100,16
1000001100,12
1100001101,12
0110111001,15
1111101101,17
1111111001,9
0101100000,15
1010110000,10
1001110011,15
1001011010,14
1110011010,11
0110000110,11
1111010101,17
0000011111,9
1000010101,11
0111000100,16
0011010100,15
1101001010,13
1001001110,10
1001101010,10
0001011110,15
0010110000,11
0011000111,17
0101011111,9
1111000010,23
0000001001,12
0101100001,16
1010101000,15
0010000101,15
1101011011,18
1100110110,14
0011011000,13
0000000101,15
0000110010,4
1011110010,9
1010010011,11
0100001010,16
1100011000,13
1110110001,18
1000010000,12
0101011100,12
0101001011,9
1001111001,18
1000110111,18
0000100101,17
0111110001,12
1000010011,8
1100101111,11
0111101111,11
1010100101,14
1011000110,16
1001110100,14
1011010011,16
1100000100,14
1011111011,10
1000111000,12
0111111110,16
1111001001,9
1111011000,17
0111000000,12
1001001000,11
1111101100,13
1000010010,9
1011001010,12
0110011001,13
1000111001,14
0011001111,8
1111000011,16
0100110011,13
