,0
0101000101,22
1011110110,22
1101110000,19
1100110000,1012
0101101111,14
1100110011,20
1101000111,16
1000010111,9
1111101010,1068
0000011001,17
1001101000,19
1101110110,18
0000011100,1090
0011011110,14
1111010010,15
1110010111,13
1101011101,7
0101011101,17
1101100100,12
1100110100,15
0100101011,17
1001000100,1139
1001110110,12
1010111101,15
1010010001,15
1111110101,15
0001100111,14
1010100001,20
1110111001,21
1001011110,17
1011111100,14
0010100011,16
0100111000,21
0011101110,15
1001010000,20
0000110111,18
1100000000,11
1010100000,14
0010111000,12
0111000101,15
0000000011,1079
1000000000,10
0110010010,19
1111000000,11
1110010100,10
1110001111,13
0101110000,16
1011001010,13
1000110100,11
1100000001,14
0100101100,13
1010000010,12
0010011000,13
0011010011,13
0110000000,13
1101110111,12
1010100110,17
0100110111,12
0101100010,16
0001000010,17
1100010110,9
0101101100,10
1111001001,21
0010000010,17
0101010001,17
1111000111,11
1011000100,13
0010110100,16
1101100111,15
1011000010,18
0011111101,13
0000100011,11
1111011101,11
1010011011,19
1001001100,14
1010100101,10
1001110001,14
0001011010,15
0111111110,8
0101110001,11
0001110011,26
1011001000,12
0011111000,14
1111010111,9
1011011011,15
0111001101,17
1110111100,10
0001101000,17
0000101011,22
0011111001,17
1001111000,9
0000111011,14
0001001010,13
1001010010,21
0010001100,16
1011001100,20
0100100101,18
1110000111,15
1001111110,16
1001110000,14
1110100110,15
1000011100,13
1011100010,14
0101100110,14
0010111101,12
0101100111,14
1111000011,13
0011001011,17
0110101110,24
0001010011,16
1110001101,18
0101010110,18
0111111001,18
1110111111,12
0001111001,13
0011110011,12
1110100001,22
1011000101,16
0100000001,24
0011011011,13
1010011110,15
0100110101,13
0001100000,12
0101000001,16
1000110011,12
0010100101,10
0100111001,26
0101000000,17
1011011100,15
1001100000,14
1010110010,18
0011010001,10
0010000111,19
0110101001,11
0100001010,28
1011011101,13
0000110101,15
1011000110,15
0011010010,16
0001011101,18
0000111111,20
0001111000,14
1010101111,19
1110000011,17
0100101110,19
1110101100,16
1101111010,15
1100000100,15
1110010110,10
1000101101,8
0010001010,9
1110111101,20
1110000000,17
1100101010,17
0111100001,13
0001110100,19
0000001101,12
1100101011,21
0100001111,12
1101010010,11
0010000001,12
0100001110,15
0000000001,15
0101110110,14
0011111110,14
1101110100,20
1110010010,17
0101011000,12
0010110110,16
0011111100,16
0110010000,14
1111010100,15
0111100011,15
0010010000,15
0001101110,12
0001000001,15
1000001100,16
0001110110,16
1000110001,6
0110110001,16
0011100001,13
1101111101,17
0110001011,16
0111101101,18
0011001001,17
0000011110,17
0001000011,25
1010010010,14
1011101001,13
0101010111,12
1100010011,12
0110001101,13
1111100101,14
1011111010,17
0101101011,14
0110100100,9
0100000110,10
0001001101,19
1010000011,13
0011001111,17
0010010100,15
1000110101,13
1000000101,18
1100111101,16
1000010001,13
0110111011,14
0111010011,8
1101010000,13
1100111100,14
1011101100,19
1101010011,12
0001101111,17
1111110001,20
1100011100,23
0100110011,17
0011001101,15
1011010001,14
0110001000,16
0001110000,11
1100001100,16
0001111111,15
1111110111,18
1000111100,18
0111010111,12
0000000010,12
1110011100,10
1001011011,16
1101001110,18
0111101110,18
1111011010,14
1010001000,10
1001101011,13
0001110101,12
0010111010,16
1011001110,12
1010101100,14
0001100011,11
1011011110,17
1000011000,18
1101011110,18
1011101010,14
0011010110,14
0010010110,17
0110001100,21
1011111001,18
0001101101,13
1010001001,15
1001010110,15
0101001111,16
1011110000,21
0100011100,14
1100000101,20
1100111001,19
1010000110,14
1011110101,14
1001111111,15
1100110110,14
0010011101,11
1011110100,17
1001001010,12
0101100101,17
0110011101,16
0100011000,16
0000101010,13
0101101000,8
0101101110,22
1100100110,13
0111001110,12
0011100110,18
0110110000,17
1000010011,14
0110000101,6
1100101100,13
0110001010,11
1101100110,18
0010101011,14
1011011111,18
1001000011,7
0001011000,15
1111000010,13
0110111111,21
0010011110,12
1010111110,19
0011111011,12
0101000110,16
0110001110,25
1001110111,16
0000100110,17
1111010000,16
0111100101,15
1101000000,11
1100100010,10
0010001111,15
0010111110,20
1000011011,13
1000001001,16
1111101100,11
0000110010,15
1011010000,18
1101000110,17
0001000111,11
0001111101,9
1011100101,12
1101111001,17
0011001100,16
1111101111,16
1001101100,14
1111100110,17
1000100101,11
1010110111,16
1010010111,12
0011110100,13
1010001011,13
0001100010,21
0000101100,18
0010000100,15
1101100000,17
0110100001,18
1101100010,17
0001101010,13
1000011101,12
0011101000,18
0100001001,11
0101100100,12
0100001011,16
0111111101,20
1001101010,16
1010101011,12
1011111101,16
1011010010,11
0001110111,17
1111111000,14
1000110010,14
1101000011,14
0111110000,13
1100101101,16
0010010001,19
0110011000,20
1011100001,15
1111111001,18
0111011100,15
1010110110,15
1000010100,20
0011100010,9
1010011001,11
1101010001,16
0111001100,15
0000110100,10
0011111010,11
1101001000,15
0101110100,19
0010011010,14
1110110011,18
1111000001,17
0101111100,27
1000100111,13
1101101001,14
1001111100,13
1000110000,17
1000000110,12
0100011011,18
0010110010,12
1000100011,12
0111000100,16
1011000011,22
1001100110,14
0111001001,17
0001111100,14
1100011110,12
0111100100,22
0110010100,17
1101010111,14
1100100011,16
0000000100,10
0000100100,16
