,0
0100000000,16
0011011100,15
0110111101,28
0011101011,15
1010111010,13
0010010100,19
0001111101,13
1111000110,25
1011100001,18
0000110110,10
1110101011,19
1001000100,626
1100110000,612
1011101110,25
0000011100,673
0010110011,20
0100110101,22
0100100101,15
1100101001,21
0110011011,20
1011101000,18
1000000001,19
1100111010,19
1100011011,17
0011101100,16
1100110101,17
0110010001,12
0101000101,18
0100010011,13
1111101010,656
1001111100,19
1100001010,12
0001101001,17
0100111110,17
1110100011,16
0000010011,13
0010100010,14
1110011000,24
0111010000,22
0110001110,14
1110001011,14
1100101101,19
1011011011,22
0001011111,22
0011000011,16
1011010101,24
1111001001,22
1100111100,20
0010100100,19
1011011001,14
1010010010,14
1010100111,15
1111011111,14
1110011101,20
1100100001,15
0010010111,13
0101111100,15
1101001011,16
1111000000,15
1110100110,17
0101011100,17
0000000011,660
1001110111,17
0101011101,17
1110001000,14
1101010001,14
0000111111,14
1100111111,10
0001010001,26
0110101011,22
1111010011,19
0000100111,18
1101111101,19
1100101110,19
0010000101,20
1001110110,8
0100101101,23
0100110110,20
0101011000,17
0010110111,13
1010111000,15
1011111111,17
0001010000,18
0100101111,21
1000111001,22
1101111100,7
1011001000,27
0010010010,14
0000001101,13
1011101100,18
0101010001,20
0001110110,12
0110010011,16
0011001111,18
1010001010,16
0001000011,18
1001001101,16
0100000011,14
0110011010,18
1111001111,14
0111111011,18
0101011011,17
1111000011,14
0101000111,13
1011000100,15
1011011000,15
0010001000,20
0100111101,25
0110100001,13
1100110001,11
0000100001,15
1000100000,19
1101110100,14
0010001011,15
1001000111,17
1110101001,17
0101101111,12
0000110100,17
0001011100,16
1000101111,17
1110011100,13
1010000101,17
0010011010,12
0100011101,22
0000010010,19
1000000010,16
0011010111,16
0110101000,17
1010100110,21
0011110110,19
1111010010,25
1110100111,15
1110000100,15
1001111010,18
1000011001,20
1001011010,21
1010101100,23
1011110010,19
1100000001,12
0001110011,15
0001010111,18
1011011100,18
1110111100,12
0000000111,21
0011111010,14
0001101011,19
0111100011,23
1000101000,21
1101101000,17
0111010010,23
0111101111,17
0011000110,15
1111100101,10
0001110101,7
0100111111,12
0001000001,19
0001101111,25
1000001000,21
0010001010,21
0101001011,15
1011111011,22
0111111101,17
0111101001,20
0110010100,20
0001100001,12
0011001110,13
0100100011,8
0100100010,19
1110111101,17
0110110101,11
1101111111,21
1101001001,15
0110110001,15
0010000111,26
1001101010,16
0000010100,21
1110100000,13
0000100110,15
0100001001,19
1110011010,10
0101000100,11
0001111010,13
1110111010,16
1010100010,13
0100100001,15
1110000011,16
0010100110,23
1000001010,20
0101011111,22
0010011110,17
1111000100,19
1110010010,23
0111110000,20
1001110101,17
1001100011,24
0111111000,16
0110001111,15
