,0
0001101101,14
1000100100,11
1000111000,10
0000000011,1903
1010001101,7
1001000100,1930
0000011100,1870
0100100101,7
0011001110,11
0001010010,8
0010011110,10
1111101010,1875
1101011000,9
1100110000,1964
1111010011,11
0010000010,8
1100110010,10
0001101100,7
0111000001,13
1110100010,11
1100000110,14
1001110000,10
1001111001,17
0101110111,12
0010101011,3
1010101100,11
1101111011,17
1000101110,12
0010100110,5
0110011100,10
1011010001,8
1100110110,11
1000110001,17
0011101011,13
1111101111,15
0110000110,10
1101001100,5
1101011010,8
0111001010,12
1111010111,17
1011100010,8
0110000000,14
0010100100,13
1000011001,10
0111100111,15
0001110011,21
0000111100,8
1001101110,11
0100101001,12
1000110011,15
0101110010,7
0101101101,18
1011100111,12
1110101010,12
1000000101,14
0101010010,11
0111111011,8
0000110101,16
1000001101,11
1100000011,10
0111100100,13
0101000011,13
1101011011,12
0001011010,7
1001100001,9
0110001100,11
0101101100,9
1010101000,15
1000010001,7
0110111111,11
1110110111,11
0000110010,20
1010111110,12
1001000001,20
1100111001,13
0100000111,8
0110100010,6
0001110100,11
1001101001,11
0000110000,10
0100011101,15
0100110001,9
1011110010,7
0011100111,15
1101000011,9
1010010101,16
1000110110,18
0101001101,11
0111110110,8
0110101101,14
1110100011,10
0101110101,11
0111101111,10
1001110101,15
0111010111,12
1000110100,8
1101011001,12
1000101101,11
0100010100,16
1000001000,7
0011101110,12
0000101011,10
1110001100,12
0110101010,9
1001000000,10
0011111111,13
1001101011,7
0000010110,14
0011110001,10
1000010010,12
1000010011,10
1101011100,13
1100111010,9
1010011111,13
0011100011,12
0001000100,10
0011101010,10
1011110011,16
0110110000,9
1011100101,8
0100100111,14
1001011110,11
0101100101,8
1001010110,15
0101101011,10
1111011100,5
1110010010,10
1011101111,10
1110001010,12
0111101100,13
1001001010,14
1101101100,10
0101010111,7
0100011010,7
0110010011,8
1011001100,14
0010101000,12
0011001001,9
0110011000,10
0011100100,7
1101101000,5
0000101110,9
1011001011,10
0111110111,6
1011011010,12
0001111111,7
1101100111,14
1010000000,12
0011100110,14
1000010000,16
0110101100,16
0101011110,12
1001010101,10
1111011111,10
0000011011,12
1011111000,19
0001110101,13
0011010101,11
1000100000,15
1110110101,10
0101001011,7
1100011011,12
1010001000,4
0010010100,8
1011001101,8
1110111011,7
0100100001,10
0001001000,10
1111011001,12
0000100010,8
0101001010,7
0110100000,9
1010000101,10
1001101111,12
1101100100,14
1010000001,10
1000001100,12
1100011000,12
0000101001,12
0100111000,10
0101000101,12
1111000000,14
1100101000,12
1010010010,16
1111111100,8
0111011110,12
1110000001,15
1111000100,14
1101111111,10
0101011100,11
0110011001,13
1101000111,16
0110100011,9
0101000010,11
1011010110,9
0011001011,17
1101010001,14
1101001011,7
1011000001,13
0001100110,9
0001000010,11
0100111100,16
0110010111,9
0111000111,9
0010000000,9
1010110100,13
1000000001,11
1101110101,8
0000100110,12
1010101111,13
1111010110,15
0101011010,13
1111001111,10
1101010110,13
0010011001,6
1001110100,7
0001111001,16
0111111100,14
0110111001,16
1000011100,10
0000010010,18
0101010101,11
0111010001,9
1001000010,17
0001110000,5
0000111011,6
1100100001,10
0101001100,11
0001001111,11
1100100000,12
1100101100,13
1100001110,7
1110101110,6
1111111101,10
0011110011,11
1010110011,18
0111000010,13
1010110000,11
0001110110,6
0011111001,13
1111000011,12
1100000001,12
0000100000,10
1101000100,10
1100001111,11
0010001001,8
1000100110,15
1000010110,8
1100101001,7
1000010111,12
0000010001,8
1100010110,12
0110001011,11
1111101001,5
0001011101,10
0110001010,8
0010110001,15
0000001100,13
0001010100,8
1101000000,15
0011011000,11
0010111110,2
1000101000,11
1000000000,6
1111001010,8
0001011001,13
1010100010,9
0100111001,15
1000100111,12
0111100000,13
1110111100,12
0010000100,10
0010100011,14
1010101101,16
1111111111,15
0101011011,8
1110001110,12
1111101101,13
0011110110,8
1100000111,10
0101111100,12
0011000000,9
1111110010,9
0111000101,11
0001000011,16
1101001001,9
1101101011,10
1110101000,16
0111001000,17
1111001101,15
1111101100,11
0011001100,15
0011111100,9
1111111011,8
0101111010,16
0111000011,9
1011111011,9
1100110100,12
0100110010,11
0011000010,15
1100110011,9
0110101001,7
0100011011,8
1011100110,10
1000111100,10
1011101000,12
1011111101,12
0110001001,8
1111100110,16
0101000100,10
0001010101,13
1000111110,17
0111110010,7
1111110110,9
0110010000,8
1110010011,12
1100101011,9
1110101101,6
1110011110,11
1010001111,17
0000100001,19
0111011000,14
1110000000,9
0000100111,5
0011111000,11
0101111000,12
0001111100,7
0000101100,10
0000001110,14
0100101011,12
1001001101,10
1001011111,11
0111111110,6
0101001111,17
1111111110,14
1101001110,10
0010101110,13
1001100111,8
1100011101,15
1010011100,12
1001110010,11
0000111111,9
0001010001,9
0000011110,9
1100000010,13
0100101110,10
1101100000,8
1100101110,11
0100001100,13
1110001001,10
1101000001,9
1011001010,10
1110011011,9
1011010111,8
1110010110,13
0001001110,11
0000010111,15
1111100101,11
0000001111,5
1101001010,13
0111010000,14
0111111111,12
1110100001,10
0011011010,15
1001011010,10
0111001100,9
1010100101,15
0111000100,11
1011001001,11
1011100001,10
1111011110,6
1011101110,9
1101111010,9
0011101101,13
0010011101,6
0101111111,13
1000001110,8
0100111110,10
1100100110,9
1110011100,10
1001010000,13
1011011111,7
1110010001,15
1011010100,11
1001001111,15
1100011001,13
1001100101,11
0110111100,12
0101100011,20
1100001101,10
0111110001,9
1101001111,12
0010000001,10
1101000010,12
1011101100,14
0100011111,10
0001010110,12
1011000011,7
1010110101,7
1000100010,10
0011010010,12
1110101111,12
0001001011,16
0000000100,15
0111111000,12
1000011011,14
0001101110,6
0010100111,10
0110010010,11
0111110101,7
0010010111,4
0010010101,11
1010111101,11
1010010011,10
0101001110,12
1100001010,15
0101101010,14
1011110101,9
1000101011,16
0010000111,6
0110110111,9
0110100101,8
0010110100,12
0001111010,11
0100110110,12
1111000111,15
1000011110,13
0010010011,8
0010110101,14
1101010101,9
0100010101,12
0001101010,9
1001011011,6
0011100001,10
1011101010,5
0000010011,12
1011010101,10
1101100001,8
0111100101,15
1001001001,9
1110000111,9
0000111101,10
1101110010,10
0010011011,11
1001010111,5
1001101000,8
0110110101,7
1100111000,5
1001011000,10
0011000011,6
1010110010,12
1100100111,12
1001111011,10
1010011001,11
1100101010,12
1111111000,14
0000000010,12
0101010110,9
1000001010,12
0001100100,10
1000000010,13
1000000011,12
1111100111,10
0111010011,10
1100010000,9
0010111100,8
1010001010,8
0010101101,12
1111010000,7
0001100111,12
0001110010,7
0010110000,18
1011110111,12
1001110011,8
0001011000,8
0111011101,6
0011101100,12
0001111011,10
1010010100,11
0000010101,12
0010111111,10
0000011000,15
0010100001,14
1000110101,13
0000001101,14
1110010111,8
1101111101,11
0000110111,16
0010010110,10
0011010111,13
0000001010,7
1101111001,10
0001000101,15
0111100011,17
0001010011,11
1001000011,9
1000111111,5
0100000000,5
1101010000,10
0100111111,9
0010010000,13
0011110010,11
0010100000,11
0000000001,12
1110001111,14
0111110100,13
0100010010,12
1011111001,8
1000101001,11
1011111010,9
1011111111,8
0011010110,10
0110000111,13
1111110101,9
1001101101,10
0011001010,10
0111000000,8
1010110111,8
0110100100,11
0110111011,9
0110101111,6
0110011111,10
0101000110,6
1101110110,8
1001010100,10
0100110100,12
0000111001,7
1110111111,10
0111011010,7
0001111000,13
1001111101,10
1110111010,8
1111001001,8
1011110000,9
1010001001,11
1010100100,7
0100101101,14
0110011010,19
1010011011,15
1110000101,13
1010101001,10
1000000100,9
1101010011,9
0100011110,15
1001111111,10
0101011111,13
0110000101,11
0100000100,6
0011111010,10
1011000101,9
1101000101,11
1100000100,10
1100001000,11
0001110111,8
0110011011,10
1010111011,11
0101101001,12
0111101010,6
0010001010,12
1111011101,9
0010000101,9
0010011010,10
0110101110,8
1101101111,9
1011010011,11
1000011101,8
1110000100,7
1100010111,16
1001101010,10
0000010100,12
0000101000,7
1011001000,10
0101100110,11
1111100001,12
1101100110,9
1011001111,8
1101010100,9
0001101111,15
0110001111,9
1101101010,16
0110110010,14
1011010000,13
0111100110,7
0001000111,14
0101011001,6
1011100100,7
1100010010,12
1010101010,6
0101111101,8
1111101110,13
0110100110,11
1011000111,9
1000101111,17
1001001110,12
1011100000,14
1000000110,13
1100011111,7
1100111111,8
1010000011,8
1100010100,9
0101001000,11
0010101010,10
0010111011,9
0011100010,10
0101100111,6
0100111011,11
1110100110,13
0001100000,9
1010010111,13
1011101101,9
1001101100,5
0001001010,13
0100010001,8
0101110110,11
0001100101,8
0000100100,12
0101100010,9
0100110011,10
1001000101,11
0110000100,8
1111010001,15
1101000110,13
0000110100,15
0110111110,10
0000111010,14
1000111010,10
1001110111,6
1000011000,15
0110100001,14
1110110001,13
1010110001,13
1110010101,13
1011110001,11
1000100011,11
0101011101,8
1011001110,16
0111000110,9
0111100001,11
1101011101,16
1000011111,9
0111101001,8
1110110000,10
1110110010,15
0100110101,5
0101111110,9
1010110110,10
0101000001,11
1110001000,14
1101100010,7
0011011011,12
0111010010,10
1100001011,11
1101110011,17
1110111110,13
1111100010,10
0001111101,8
0011010011,9
0110000001,11
1100101111,7
0001010111,5
0101100100,10
1010010001,11
0010111000,9
1111010010,10
0000100011,11
1111100000,8
0011101000,11
1010001110,13
1100111101,15
0001100001,14
1110001101,17
1001001100,11
1001100010,9
1001111110,6
1011000000,12
1011111110,7
0000011010,8
1001111100,13
1111001011,11
1010010110,5
0001000000,9
0111001110,19
1100000000,11
1011000100,13
1111110100,5
0101010001,15
0100111010,9
0010100010,13
0010001100,11
0100110000,15
1000111011,9
1001100000,13
1010000100,7
1011110110,16
0111001001,12
1101100101,16
0000111110,10
1011111100,9
1110011000,11
1111000110,8
0000010000,12
1000001111,4
0000000111,13
1010100111,7
1111011000,12
1010001011,7
1001001011,8
1001001000,10
1010100001,7
1010111111,6
0000011001,13
0111001101,8
0111111001,13
0101110011,13
1010111000,11
0011000001,7
1010111001,10
1010101110,11
0010111010,11
1011011011,8
1111001000,13
1110000011,12
0001011100,7
1101100011,12
0101110000,11
0100111101,17
1000101100,9
0101101000,5
1110100000,8
0011111101,10
0010011100,6
1101110000,9
0010010010,10
0000101101,7
0010111001,6
0100011100,4
1111100100,12
1100100101,7
0110110100,12
1101001101,7
0111110000,11
0010010001,11
0001101000,12
1110100111,8
1101001000,13
1101011110,12
1111010100,11
0111011001,16
1011100011,10
0111011011,12
1101110111,9
1101101110,10
1101010010,10
0000001000,7
0001000001,8
1001000111,4
0000110110,8
1111111001,10
1111110000,4
1010111010,12
1001011101,6
1010011010,10
1001111010,10
0011000110,9
0011010100,15
0100000110,9
0100011001,4
0001001101,8
0010101001,15
0100001111,13
0110000010,9
0100101111,7
0100000011,15
0000101010,10
0011100000,9
1111011010,9
1110110110,7
0011000100,11
0100010000,12
1011000110,9
0111101011,11
0011011100,4
0110101011,7
1100110101,6
0000011101,8
1010000110,6
1100001100,5
0010111101,12
0011110000,17
1110111000,13
1111011011,10
0101001001,5
0001001001,11
0101011000,6
0100001101,15
1110011111,7
0101110001,8
0011101111,7
0011011001,7
1111110011,8
0100001010,11
0011101001,4
0101101110,12
0101100000,8
1101111110,6
1110001011,11
0111110011,11
0011001111,10
0110011101,20
0010001110,9
1111111010,14
0100100110,11
1100010101,10
1110111001,8
0100100011,12
0000101111,13
1001000110,16
1110101001,9
0110110001,17
1000111001,7
0001010000,11
1000111101,11
0101111011,9
0000011111,12
0000100101,9
0110011110,6
0000000000,6
1111000010,17
1111101000,11
0100000001,9
0000000101,15
0010110010,7
0101010011,3
0100101010,9
0110110011,8
1111000001,10
1110011001,15
1100111100,10
1010011000,10
1101110001,10
1110111101,12
0010110111,5
1000100101,11
1110101100,14
0011011101,6
0111111010,11
1110000110,8
0011000111,15
1011011001,8
0111011100,6
1010111100,9
1100011110,8
1101111000,8
1111010101,9
0110001000,13
1000011010,10
1010100011,6
1111001100,4
1010000010,10
1101111100,12
0011011111,9
0011001101,7
0110101000,18
1110110011,10
0001001100,6
0101100001,10
0000001011,11
1000000111,9
1000100001,9
1111110111,9
0011111110,9
0011000101,14
0010110110,12
1000001011,5
1011010010,9
1000001001,16
0011001000,7
0111001111,9
0100001000,11
1010100110,5
0000000110,7
1100100011,15
0100011000,8
1001011001,9
0010001101,9
0101010000,15
1101101101,7
1100100100,6
0100010110,9
0111101000,7
1000101010,12
0010011111,7
1011101001,10
0110111000,12
1100110001,7
0110111010,13
1100111110,7
0001110001,4
0100100000,12
1001111000,6
1001011100,5
0100000101,7
1110011010,9
1111100011,10
1110100100,11
0010100101,12
0011110111,9
0001101011,7
0111011111,9
1100010001,8
1110110100,10
0001011110,15
1111000101,12
0100100010,9
1110100101,12
0011110100,9
0010011000,9
0011010000,10
1011101011,10
1011011000,9
0101110100,9
0100001011,8
0001111110,8
1001100011,6
1001010010,6
0100000010,9
1100001001,8
0111101110,9
1010000111,9
1110010000,10
0001000110,8
0010001011,12
0111010101,6
0111111101,7
0100001001,13
1001100100,7
1000110000,8
0010001000,5
1011011101,7
1100010011,10
0001101001,10
1010010000,5
0100010011,11
1100111011,6
0011100101,8
1101101001,10
1110000010,8
0101010100,3
0010000011,8
1000010100,10
0001100011,12
1111101011,11
1100011010,3
0110110110,3
1011011100,11
1010001100,7
0011110101,11
0110010100,9
1110101011,7
0111100010,11
1001010011,5
0100101000,11
0011111011,14
1110010100,9
1100100010,6
1001110001,5
1000110010,11
0111010110,6
0110000011,7
1001110110,6
0001011111,8
1100000101,4
0010001111,6
0111101101,7
0100110111,6
0110001110,9
1010100000,7
0000111000,11
1100011100,7
0100100100,9
0010101100,10
1101011111,12
0111010100,6
0010110011,11
1101110100,4
1001100110,14
1010011110,6
0010000110,8
1011011110,11
0101000000,5
0011010001,13
0110001101,9
1110011101,9
1000010101,5
0001100010,7
0010101111,10
1100101101,10
0110010110,10
0110010001,8
0001011011,9
0100001110,7
0111001011,5
0000001001,5
1100110111,6
1001010001,5
0100010111,11
1111110001,7
1011000010,11
1010011101,9
0000110001,7
0110100111,6
1111001110,3
0000110011,7
1000110111,4
0011011110,9
1101010111,8
0110010101,7
0101111001,5
1010101011,3
0101000111,5
0100101100,4
1011110100,2
0110111101,3
0101101111,2
