,0
0010001111,16
1100110000,867
0111010110,16
0111110110,14
1110011010,17
1110011000,11
1011001100,16
1100001110,15
1010111001,17
0000111010,12
1111000000,22
1001100011,21
0000000011,858
0101101010,14
0110011011,14
1111101010,867
1101101001,11
1001000100,916
1010010101,15
0110110010,15
1001001001,12
1010001101,16
0101000011,14
0111011011,15
1010111011,15
0100000010,15
0111100000,17
1111101001,17
0011010000,22
0000011100,883
1111100010,20
0111011000,14
1111010000,13
0011100001,15
0100001010,20
0100001000,26
1111010101,20
0010110010,18
1010100010,17
1110110000,14
0000000111,16
0111110101,12
0101001000,18
1110000010,16
0001000110,18
0010011101,14
0010101100,20
0000111110,13
1100000010,18
1000101011,22
1100101011,18
1101111100,19
0001010101,17
0010111011,10
1001000001,14
0010101010,16
0110010011,16
1101000000,15
1111101111,17
1010100111,16
0110011100,14
1000101100,23
1011001111,18
0001101110,17
1100010101,20
0011010100,24
0110101111,12
1001100010,11
0011111100,23
0111011101,12
0100111111,12
1010101110,22
0100001011,15
0000001110,19
0111110100,14
1110001101,14
0110001110,24
0001101100,22
0000011000,12
1110101010,18
1000111001,16
0011101111,9
0011111110,20
1010011100,12
0111101110,18
1110100010,20
0000101010,21
0011001010,19
0110011010,14
1000111110,19
1101111111,15
0101001111,12
0100101000,17
1000010001,14
1110110010,20
1100010000,23
1011110011,17
0110011000,19
0010111101,15
1101101000,18
0111000110,23
0100010011,14
1011101110,24
0100101101,8
1011111001,12
0011101010,8
0101100010,14
1100111011,15
0001111111,19
0001010010,15
0011010111,17
1011000001,16
0011000011,20
0111010011,16
1101011010,16
0110000101,12
0000111011,12
1110010010,16
0101101001,14
1101011110,20
0110001101,13
1111011010,11
1111111011,18
1011110110,17
0011111011,15
0011101001,21
1010101011,11
1000000111,15
1111100000,16
1101110100,17
0010110011,17
1011110101,10
0010110110,15
1100110100,11
1011100100,21
0100000110,12
1001111000,14
0111010100,16
1011100110,15
0110000110,16
1011010011,16
1100101001,16
1100110011,9
1000011111,18
0110111011,18
1110100011,14
1101011001,20
1011000101,17
0111010000,18
0111001001,14
1001010000,22
1111110010,18
1111010010,19
1001010100,13
1101100001,11
0100111001,21
0000010101,11
0111101000,14
0001001111,20
0011001110,18
1001000011,19
0101101011,26
0010010011,9
1111010100,9
1100000000,17
0100010110,13
0010110001,23
0011100011,17
1111110001,17
1111100100,13
0110110000,18
1001011101,13
0100011010,25
0010101111,21
0100011011,16
0011100100,22
0001101111,17
1111110101,14
1111011001,19
1101110001,14
1011010001,6
0010011000,13
0110100001,20
0010010101,15
0011101011,11
1111011000,20
0110010000,21
0100011111,11
1010111101,18
1101100011,17
0111111111,14
0101100000,17
0011010110,22
1100011101,17
1100011001,12
1101010010,12
1111110100,20
0000011001,10
0101110001,16
1110010011,24
1011100111,14
0111111110,22
0111001011,27
1000110111,12
0101001001,21
0111101010,18
1011011001,20
1000001011,19
0100110101,23
1011001001,11
1100000100,8
0110000011,19
0110000000,23
0001010100,19
0101100011,15
1110111001,13
1101101011,13
0101101110,18
0101111001,16
1101101010,14
1000001010,12
0011101100,13
0010011111,18
1101110111,11
0010101101,12
1111011110,18
1101011100,13
1001000101,12
1110001111,18
1010011110,17
0110110111,14
0010111111,15
0101010100,13
1101101100,27
1100010111,17
1011110111,20
1001100100,10
0011011010,15
0101111111,17
0001011111,9
1110111000,13
0111001111,14
1100100010,23
1011000000,16
1100101000,20
0011000000,18
1010000101,17
1111101100,14
0001101000,23
