,0
0000000011,2938
1100011011,15
0000011100,3043
0110000010,12
1000110010,11
0011011101,11
0110101101,13
0101101001,13
0101010001,18
1001101110,13
0000110100,11
0001111000,16
1010011101,14
1011110101,20
0101100100,14
1101101010,13
1100010101,17
1111000111,13
1010010110,21
0010010101,9
1000010001,9
1000101100,25
1011101101,19
1111000001,14
1000111101,8
1011111001,16
0001010011,19
0111001000,13
1001010011,22
1000100110,10
0010010111,12
0000101111,16
1011010110,15
1000111000,10
1111011001,11
0110100000,10
0111000000,15
0011000100,14
0110001001,11
0011000001,17
0111100010,14
0010000100,18
0000111110,13
1001111101,12
1001000001,13
1010001010,16
1100100001,15
0110110001,13
0011001100,15
1101011010,17
0011001000,22
1001010101,16
1100010011,12
1010000100,15
1100110000,19
0100100101,17
1000100010,13
1001110100,16
1111111010,19
1100000011,16
1101000010,21
0100001000,15
0000110111,16
0010011100,17
0110111100,20
1011000011,9
1101001011,18
0001010010,26
0110110111,19
0101110100,17
0101011101,15
1100101111,14
0100011100,9
0111011110,13
1101111100,8
1110111100,16
0011011100,15
1001110000,9
0111111010,13
1100000100,19
1011111100,18
1100010100,15
1101101110,12
1001111111,7
1000001110,13
1001011111,11
1100111100,9
1111001010,13
0110101110,13
1011110011,11
1100100111,17
1011011000,12
1011001101,10
0110000100,16
1001010001,15
0011001001,12
1011010000,14
1000001111,18
1000001100,13
1000101000,11
0001000111,12
0111010111,16
0111110110,14
1111001101,12
0100111110,13
0000001010,17
0001111101,14
1101100001,19
0001100110,15
0110111101,19
1100100101,13
0111010011,11
1010101011,11
0111010000,9
0000111000,9
1011011001,19
0010011111,16
0000100110,19
0110000101,15
0101010111,10
0111110101,15
0110110101,17
1100111011,13
0100100010,12
0100000101,15
0100001001,16
1110110110,16
1111010111,21
0010111110,18
0111010001,15
0001011010,18
0110110010,11
1000011000,16
0000011010,15
1010000101,23
0011110101,13
1110110101,18
0000110000,14
0010001110,19
0110100110,19
0011100001,16
1100011010,17
1000111100,22
0001000100,12
1001000101,14
0111011011,20
0000101000,11
1001100101,13
0100101010,11
0110111011,13
1110000000,17
1001010110,9
0111010100,13
1100101101,17
0110111000,14
0001110110,13
0100110010,9
1101111010,10
1011110001,13
1001000000,15
1101101101,18
1000111110,17
0000100111,8
0011000101,12
1111010001,17
1001110111,20
0010001000,7
0010110111,18
0101111110,10
0101110111,16
1011110110,17
0110111111,15
0011000010,23
1011001100,15
0000111011,21
0010000110,19
0000011110,17
0110100010,12
1110001010,13
1101011001,15
0011101111,17
0110010010,15
1000110011,15
0101101010,24
0100111011,12
0101101100,18
1010100100,15
0010001100,15
1111111000,12
1000011100,14
1000010010,15
1111001110,13
1110000100,18
1101100110,15
0111010101,13
0100110101,12
1000111111,11
0011001110,11
0100101100,9
1100001011,9
1100100110,15
1101010001,11
1010111010,11
0101111010,9
0100001111,10
1100011101,13
0000010010,12
1001100011,16
1011101110,12
0001001111,19
1111110010,16
0010110001,12
0111111011,13
1101110100,20
1110100101,10
1100000001,15
1111010000,12
0001101000,13
1000101110,18
0010111100,15
1110110001,10
0101011110,21
1110101101,14
0101100000,20
0010111010,19
0001000110,12
1110000101,23
1101111000,19
0010100110,21
0100100100,13
0111101000,11
1110011010,21
0111101110,18
0011100110,15
0111011001,9
0010110010,15
1101100000,14
0000000110,18
0101100111,10
1011000010,12
1011011101,14
1101001110,18
0111110011,15
0010111111,16
1101111011,11
0001110101,11
1001001100,13
0000000000,19
0101101000,18
1101110110,12
1000110000,21
1100101000,14
0000000001,16
1110000011,11
1101000011,18
1110011111,16
1111100010,14
1010110110,10
1100001110,12
0000000010,16
1110011001,11
0110110100,8
0100001100,17
0001110011,14
0100101111,11
1110111111,17
0100101011,12
1000000101,15
0010011101,10
0000001100,12
1110111011,13
0101000010,12
1101101011,10
1100100010,18
1101111101,10
1110001100,21
1001001010,14
1100010000,7
0110100100,10
1010000011,17
0011010000,20
0101011100,15
1100000101,11
0100101101,13
1110101110,11
1110100000,16
1001001111,17
1011111000,10
0100000011,20
0100000100,16
0100100110,17
1101011011,12
0100000111,10
0000111111,19
1001110110,13
0011101010,11
0001000000,12
1000011110,13
0100011001,15
0010101101,11
1100011100,23
0100001101,11
0100110011,14
1011010001,16
1010010000,19
1000010100,13
1000011111,15
1011011110,12
0101011010,10
1001100110,15
1111110001,13
0100101001,16
0011101101,10
0111011101,14
0111000010,19
1011100010,11
1100100000,5
1110101100,19
1101011111,11
1100010001,14
0101001110,14
1001101111,19
0100001110,13
1101010111,15
0001011001,14
0010000000,13
0001110001,11
0100011010,13
1010110000,14
1011100111,18
0100010011,18
0110101100,16
0101101110,11
0101001100,16
1100000000,15
0111111100,15
0101010010,15
1101010011,10
0100101110,16
0000010100,13
1010101110,14
0010100100,10
1011010011,9
0111111111,20
0100111101,14
0011000011,16
0001010100,17
1010100011,8
1010011110,12
1010100111,21
0001011011,16
0111110010,19
1011000111,10
0000001110,23
0001000101,20
0011000111,13
0011000110,14
0000010111,13
0010100001,17
1101100101,13
1010011111,17
0001000010,12
0101100001,10
0100011101,13
0001111111,11
0111000011,19
0000100100,11
1100101010,16
1100111110,12
1110010110,11
0100010001,12
0101010000,18
1111010110,11
0001101001,17
1000101111,11
0111000111,19
0000011111,14
0100011011,12
0010000001,12
1001011110,15
1110110000,17
1011001001,20
1101000111,9
0111100100,6
1010101100,10
1011000110,19
0010101111,10
1011000000,10
1111111011,9
1011001010,9
0001000001,18
0001100011,6
1111011100,17
1101111001,13
1001101101,16
1000011001,12
1001110011,16
1101110111,11
1111101001,21
1101100100,21
1001001101,10
1111100111,16
1111001011,23
0000110110,10
1100111001,17
1110100111,8
0101111011,16
1011101100,12
0110011111,12
1001000011,20
0000101011,19
1010110011,14
0011000000,13
0010100101,15
0011101100,13
1010001011,22
0011111010,11
1100001111,11
0010110000,15
1110101111,16
0101100011,18
0000101001,17
1001001000,15
1111001111,13
1001000010,15
0000110101,21
0010001101,12
0100110111,15
0001101110,17
1010000111,18
1101111111,18
0110110000,19
1111111110,18
1001100000,17
1100110110,17
0111000110,18
1111110000,13
0100001011,19
0001111100,19
0000011001,9
0000001111,15
0010111001,14
0101110001,9
1101010100,12
1010110101,9
0101011001,10
0111100000,16
1011011011,16
0001100100,11
1010111001,18
1001111010,14
0011111001,17
1010111101,14
1011110000,11
0010010000,16
1011101111,13
0011001010,17
0010111000,9
0100111100,13
1001110101,18
0101101111,9
1010001000,14
0010000111,14
0000001011,12
0101000100,13
0110011011,19
0100100011,10
0010110110,12
0101111001,14
0100110001,7
1111110110,14
1111101110,16
0011101000,17
1111000100,20
0110011110,15
0111100110,14
1111110011,19
1100111111,16
0000010011,17
0000000111,10
0001101101,11
1001100111,11
0010000011,15
0100111001,15
1011110100,17
0010110011,10
0110011100,9
1001011101,12
1010010010,12
1100110100,9
0010000101,11
0000010000,17
1111011101,10
0101100101,11
0100100111,16
0100000000,14
0110110110,12
1010010011,10
0001100001,20
1101001111,13
1010010111,13
0011010010,12
0100110100,11
0001111110,23
0111100101,11
0110101010,11
0100011111,11
0010101011,10
0101111111,20
1110001011,20
1011111010,16
0010100010,16
0101110011,12
1000000111,16
1111010101,11
0011101011,17
1110110111,10
1110000010,15
0110101000,19
1001000111,16
1011010100,10
1000001011,18
1001100010,14
0011100100,11
1011000001,13
0000111010,13
1101101111,17
0110111010,18
0010001010,18
0010010011,11
0111001011,16
1000100000,16
0110110011,17
1000101101,13
1100101001,14
1110010111,15
0011010110,10
1111001100,21
0111110000,17
1001011011,12
1011011111,16
1110001000,11
0011001011,10
0000001001,13
0111110100,10
0100010000,8
1100011111,12
1010000110,19
1000001000,18
0000111100,19
1110101000,11
0100000010,17
1011100011,8
0110000001,20
0101000000,13
1011111101,17
0101100010,14
1011011100,15
1101010110,16
1000000010,13
0110100101,22
0100110110,15
1110001111,23
1000110110,15
1110101001,21
1010011001,11
1110100001,14
0111111001,8
0110010001,11
1001100001,12
1001011000,13
0011101001,12
0001110010,17
0110001110,16
0100111111,19
0000100101,12
1110010101,13
1111110101,14
0011110100,10
1010010001,17
0001011101,17
1101001001,13
0010011110,11
0001101010,9
1100011000,11
1000010011,17
0100010010,15
1001001110,11
0111101011,10
0101110010,16
1111111100,14
1101001010,14
1011101001,12
1100000111,16
0111111110,16
1001101000,15
1101011101,15
0000110001,6
1001010100,11
1111000010,18
1010010101,19
1011100101,17
1011001110,14
1111100101,19
0100111010,13
0000101100,15
0110000111,14
1001101011,13
1101100010,19
0011011001,16
1010111111,15
1101001101,17
1011111110,10
1010100101,14
0111100001,8
1010101010,19
1110000110,15
1111101000,12
1111011010,16
1111110100,17
1010101000,11
0100010101,19
0011101110,13
0011100111,10
1010111100,10
0001100010,14
1000000100,11
0101110000,9
1000100111,17
1000100011,11
0101001001,6
0111000101,5
1110111000,11
0011010111,10
1100110010,15
0000011000,18
1000100001,10
1101010000,9
0100100001,11
0101010101,15
1011111111,12
0110001101,21
1000101001,12
1110110100,12
1010001001,16
0101000001,10
1101000100,14
0100100000,10
1001101010,14
1110110010,13
0111100011,11
0111010110,12
0010001011,20
1000110001,11
1110001001,15
0011110000,13
0010111101,10
1000011010,11
1110010010,16
