,0
1010010101,6
0000000011,5584
0001111001,10
0100000010,8
0000000010,7
1010000101,8
0000011100,5541
1011110010,8
0111111100,10
1000001110,12
1101000011,11
0110001110,12
0010101011,11
0101011001,12
1001001000,7
0010110111,9
1101001101,6
0101011111,2
0011101100,16
1000010010,10
1011001100,17
1001110110,10
0011010101,16
1000001000,9
1111100111,8
0110010110,6
0110100100,11
0001100000,8
0110110000,11
0000101000,12
0011111000,9
1001101011,8
1000111110,9
1001001001,8
1110111100,13
1001100100,15
1011000000,11
1010111100,6
0000001001,14
1010001011,8
0111000010,11
1011101110,8
1010010111,10
1000111100,10
1000010001,6
0011101111,12
0101001101,13
0111001100,8
0100010000,8
0010010011,6
0011110111,8
1111111011,13
0110010011,11
0111100101,12
0110001101,11
0011010010,8
0100011100,12
0111111000,10
0111100100,6
1111100101,9
0101010110,13
1110000000,6
0001100111,6
1111101010,11
1101100111,10
0101111001,11
1001100101,8
0110000110,10
0001111010,4
1111000011,6
0110110011,8
1110001111,7
1111110001,7
1110011011,14
0111000110,11
1010100111,7
0101000101,7
0101100010,10
1010000001,4
1111010100,8
0001111011,13
0010000110,9
1000011000,8
1111001010,9
0110101110,6
1000110100,9
0101111110,10
0011011010,14
0010100101,9
0010101111,6
1110010001,9
1011000110,12
1101001000,14
0111010011,7
1011011001,8
1010111101,13
1111001111,8
0010110010,8
0010110100,12
0110001011,11
0001000111,10
0010001010,6
1101101101,6
1100000011,11
1101011011,8
1000100111,9
1011110011,10
0011100001,16
1100000111,20
1110101111,12
1011110000,12
1001101000,7
1011000100,10
0001101011,6
1011010101,9
0011001111,9
0001101001,13
0000000001,7
0010010001,6
0011010000,9
1111011111,9
1110000101,11
0001011000,3
0010111110,6
0100000110,8
0010101001,9
0101100110,7
0001100010,6
0011101010,5
0001110010,11
1010110100,10
0010111001,11
0001001010,12
1101111110,6
1000110010,10
0000011010,11
0111110111,9
0110110101,10
0001000010,9
0101101010,5
1010110101,9
0000000110,7
1100111011,6
1111101100,9
0000111001,7
0001110011,10
0001111000,9
1000101101,13
0101010101,6
0000011110,9
1101111000,9
1011101100,7
1100110011,6
0011101101,14
0101010111,5
0110011010,12
0110110010,8
1111100010,9
0101010001,11
0000111110,14
1010100010,15
0010010111,11
1001110011,9
1100010010,6
0010011111,10
1001000001,11
0011110010,13
1011111111,9
1001010100,8
1011110001,9
1111100100,7
0110100001,5
1111101000,11
1010111111,13
0100111001,12
0100010010,7
0000110111,11
1111011101,6
0101000000,9
1111010010,8
1101010100,10
1110110001,12
0011100010,11
0111101001,9
1001111111,10
0110101000,5
0100011110,6
1000100101,7
1111001110,10
1000100000,12
1101000001,6
0010010010,12
0000100110,11
0111111101,12
1100100010,10
0100011010,7
0001001100,10
0010000100,12
0001101100,6
1000111001,10
1000000010,7
0100101001,9
1110110010,5
0100100111,13
0100000011,7
1000100110,6
0101011110,5
1101000110,5
0000010000,5
1101011000,7
1101001010,10
1110000001,8
1001111011,7
0101001000,7
1010001111,9
1111111001,8
0000001100,6
0011110001,10
1110001100,15
0001110110,10
1100101001,12
1101010011,8
0101110101,11
1001101101,9
1110111101,5
1110101010,8
0001100100,8
0100001100,8
1100100000,11
1011010000,18
0011001010,11
1101000101,6
0010010101,8
1101001011,5
0100100010,9
1001000111,11
1110011100,11
0001011110,8
0011001000,10
1000011110,19
1111100110,15
0111100011,11
1000011100,6
1100011111,9
0010101100,15
1100010011,9
1010010110,14
1100101011,2
1001011001,7
1110001110,12
0101001111,13
1001011100,12
0000101110,6
0110001000,7
1011011011,14
0000110110,9
1111111100,13
1111101001,8
0011001100,3
1010110000,10
0100111011,9
0101100101,9
0010111010,12
0110111000,10
1100111010,12
1101000010,13
0000110011,7
0001100001,14
0110000000,7
0011000001,11
1011011000,9
0011000011,7
0101111000,8
1100010000,10
0011000100,3
1110011000,9
1101101001,8
0011100000,11
0111101011,8
0011111010,8
1000001001,10
0001011101,10
1010011001,8
1110011101,6
1101111101,10
1101110001,13
1001011110,9
0110001111,7
1000010011,8
0000100000,11
0011011001,9
1011110110,10
0110010101,10
1100001000,14
1100110110,10
1101011110,12
0011110110,6
0001010001,7
0110011000,10
1001111010,10
0101011101,8
0110100011,9
0010001100,13
0100011001,13
1000000110,9
0100011011,8
1100101100,9
1011111100,7
0010011000,7
1101110110,11
0100100101,8
0000111011,9
1000111000,14
0110000100,6
0011111011,9
1010101110,11
0011010110,12
0111000100,12
0101111101,10
1110010010,9
0011001001,7
1010101100,12
1010111011,10
1100111111,10
1011111000,13
0011011100,8
0110000001,6
1010101011,10
0010111011,8
1110001010,12
1100110101,7
0101000111,10
0101110000,6
0101001110,10
1010011000,5
1011001010,7
1001000101,11
0000010001,4
1100100001,16
1111110010,6
1001110111,7
1110110111,9
0010101110,16
1111110110,8
0000100100,8
0101010000,6
0101100001,13
1100011010,11
1000101010,10
0000110000,6
0110100111,7
0100010101,19
0100001101,10
0001101101,11
0000001011,8
1111000110,7
1010001100,7
1110010100,11
1011011100,10
1101100100,9
1110101101,7
1110110101,12
0010100011,7
0110000010,8
0011010001,7
1011000111,12
1110101011,14
1111010011,8
0010110001,10
0100111100,9
0010001011,10
1001100011,8
1000111010,11
0111011101,10
1111000001,11
0001100011,7
0000100010,13
1011011101,14
1101011010,7
0001011010,9
0101110011,10
0111011010,12
1101011100,9
1001100110,9
1101100001,14
0101110010,12
1011111101,6
1011010110,9
1101101010,7
1000101011,8
1100001111,14
0011010111,9
1010110111,6
0001110000,11
0100010111,9
0011010011,11
0001100101,16
1000110011,6
1101110111,12
0100110000,10
0001111100,10
1001010010,15
1001011000,8
1001110001,8
0101010010,7
1101111111,11
1011010100,12
1100000000,7
1110100101,3
1110100000,8
1000000000,11
0110101111,7
1101000111,9
1011100110,4
1010010010,10
0010011110,9
1011001011,8
1100101101,13
0111011110,14
1000001100,7
1001100001,6
1101100110,12
0011011011,8
0010000001,19
1110010111,9
1100001010,8
1011001101,11
1001010001,18
1010011010,8
1010000100,8
0011011000,9
1101001111,6
1100111001,9
0101100000,10
1101000100,12
0011010100,11
1001110100,9
1011011110,8
0111101110,15
0110010010,8
1000010110,12
0011011111,6
0011100100,6
1000101001,9
0001011011,14
1110110110,10
0000111111,13
0011110011,7
1010010001,4
1011011111,9
0010000101,8
1101011101,9
1110011111,14
1000000101,15
0000011101,10
0010100111,10
1100000001,4
0100101110,13
1000110001,10
1001000010,5
1111000000,9
1000011011,15
1111110000,7
1011000001,11
1000111011,12
0110001001,9
0111001101,9
1111111101,6
0001101010,7
1100111101,8
0111110011,12
0101100111,10
0100110110,7
0101000001,10
0100010100,6
1100010100,9
1100101010,4
0110101101,12
0000001111,9
1111111111,10
1111010000,6
0011011101,14
1101001100,11
1000000100,11
1011100111,12
0000011001,9
0110011110,11
0100010011,9
0100001111,9
1001001100,10
0100100011,8
0100001010,7
0001000110,12
1101000000,9
1000000011,8
0111001011,5
0111001000,11
0011000000,14
0010011001,12
1011001001,12
1010100001,5
0110001100,12
0011101110,7
0000110101,12
0010110011,8
1101001110,5
1001101111,6
1100011000,8
0010111000,11
0101001100,10
1110101100,10
1010011110,9
1101110011,8
0001001110,7
0100110001,6
1011001000,10
0000000111,7
1010010011,7
1010001000,12
1110100110,6
0111011111,11
0111010111,8
0111001001,5
1010010000,7
0001101000,6
1111011110,11
0110000101,10
0100001110,10
0011111001,7
0100001011,8
0101111011,7
1101011111,11
0011000101,13
0001101111,8
1010101101,8
1001000110,8
1100000110,15
0011111111,6
0000100101,15
0110101010,9
1111110101,7
1111100011,5
1111101111,7
0111001111,4
1010000010,6
0000010010,10
1111000111,14
0010010110,8
1000001010,6
1100110001,15
1110000010,5
1000110101,5
0110111111,11
0011111110,14
1110000011,11
0010000111,9
0111101010,7
1100110111,10
1011010111,14
0100110111,7
0000001000,7
1000111111,5
0100101100,5
0101100100,8
0111110110,12
1000100100,7
0000001010,12
1111010001,11
0010001000,12
0101001011,8
0001010111,7
0111000000,6
0101101011,7
0000011111,7
1110000111,7
1010010100,12
1111110111,10
0011101011,9
0010100000,3
0110101011,6
1111110011,10
1110001011,9
1101110101,10
0101101001,10
1011000011,11
0000000101,11
1001110000,4
1000010101,8
1101010010,6
0111110100,8
0110100010,5
0111000011,7
0100000001,4
0111101100,5
0010100001,7
0000111101,9
0001000000,13
1010001010,9
1001011011,17
1000100001,8
1011100000,11
0011111101,6
0010101101,2
0111110010,5
0001001000,6
1101110010,5
1100111100,4
1111010101,6
1000101000,9
1011100101,7
0010100100,9
1111001011,10
1111001101,8
1110010110,10
0100010110,6
1000101110,9
1111010110,6
1100011011,14
1100011110,10
0010111101,12
0000010110,16
0100101010,7
0111110000,10
1010011011,12
0000001101,8
1111011010,7
1011101000,11
0110111100,12
1110110011,8
1111001000,9
0111101101,12
0101011010,13
1111011100,11
1001000011,8
0111111110,11
0011101001,7
1111111010,5
0101000011,4
0101010011,9
1101100000,6
0000101100,10
1011000101,8
0110000111,8
0110010111,9
0001110100,4
0001010011,12
1110010011,4
1101101111,5
0011000010,6
1110001000,7
1000010000,9
0010000010,12
0001010010,11
1001001110,5
1011111011,6
1001111101,10
1001001101,6
0111101111,9
0001110001,13
1100101111,10
0101011100,12
1011000010,6
0111010000,12
1011111001,15
1001010111,8
0000111100,12
1011110101,7
1011101011,4
1100110100,10
0001011001,2
0101000100,11
0110011001,9
1110011110,9
1101001001,8
0111111011,10
1100100100,10
0100100100,10
1010110110,4
0110010000,5
1101010111,13
0101001001,7
1010100100,9
0101101110,8
0111110001,12
0001011111,11
1000101100,12
0111000101,13
1100000010,4
1011100010,8
0100111101,4
0110111011,9
1110101110,10
0100110101,6
1000001011,11
1011110100,11
1111011011,6
0010110101,12
0000010111,13
1110101001,4
1110100001,8
0011110101,8
0100011111,6
0010101000,7
0000100001,8
0111100001,11
