,0
0000011100,9903
0000000011,9844
1001010111,1
0110100000,1
0011111110,1
1111011111,1
0011101001,3
1011111100,1
1100111101,1
0010111001,2
1110010010,1
1110011100,1
0111101001,1
1000011101,1
1011001101,1
0000111000,2
1001010010,1
0100011001,2
1110001000,2
1011111110,1
0100111000,1
0110001111,1
0001110010,1
0001101000,3
0011010100,1
0000110010,1
0000011011,1
0011000011,1
1100100111,1
1111110001,1
0000001100,2
1110010100,2
0011101011,3
1110000000,1
1110000011,1
1011011100,1
0111111101,1
1100000000,1
1010111011,2
1011001100,3
0000100100,3
1011000010,1
1110111011,1
0011111101,1
0110111100,1
0011110101,1
1111101101,1
1010110110,1
1001011010,1
1001011000,1
1011010111,3
0110111101,1
0110011100,1
1100101101,1
1111010111,1
0000111001,1
1010111101,1
0010111111,1
0101111011,1
1000101101,1
1010001101,1
0101111001,1
1011000000,2
1001001001,1
0000110110,1
1001001100,1
1011100110,1
0110110111,2
0000010011,1
0110101111,1
0110110010,1
1100101001,1
0111011010,1
0011010101,1
1100001111,1
0011001101,1
0001000111,1
1001001111,2
0110110100,2
1100001100,1
0010110100,2
0010001001,1
0111000010,1
1011100111,1
0100110101,1
1010011100,1
0100111010,1
0101101111,1
0100011000,1
1101011010,1
1111000100,2
1110011010,1
0100100010,1
1101000000,2
1010100001,1
0001011110,1
0110000111,1
0001000011,2
0001100001,1
1111110110,1
1100001101,1
0010101010,1
1010101010,1
1101110111,1
0110110000,1
0010001010,1
0001101011,1
0000110011,1
0010010101,2
0111111010,2
1100110001,1
0010000101,1
1000101100,1
0101100101,1
0101101011,1
1001101101,1
1010011001,1
1010101101,1
0011011110,1
1100101010,1
0101110111,1
0010010000,1
1001101100,1
0100001000,1
1110011011,2
1110000010,1
1001111011,1
1011110101,2
1011011001,1
1111100111,1
0011100101,1
1000100011,1
0000101000,1
0001010010,1
1110110110,2
1100111011,1
1010110011,1
0100010101,1
0100100100,1
1111011001,1
1011000011,1
1100101111,1
0111010110,2
0001101001,1
0010011101,1
1100000001,1
0001110011,1
1101001101,1
1000001100,1
0100001101,1
0011001100,1
0011011001,1
1111101000,1
0110100010,1
0011000111,2
0100000000,1
0101101110,2
0011110010,1
0000011010,1
1101010000,1
1100110011,1
1001110011,1
1011100101,1
1011111011,1
1101000001,1
0011010111,1
0010000111,1
0000100110,1
0000101101,1
1011111111,1
0100000100,1
1010011101,1
0101010000,1
0000001110,1
1010011000,1
0111111111,1
1001010110,1
1001110111,1
1110001010,1
0101110110,1
0011011100,1
0010011001,1
1111000110,1
1100100010,1
0001010000,1
1100110101,1
1101111100,1
0010111011,1
0011001011,1
1011011000,1
1101111111,1
0010101110,1
0100001001,1
0011000100,1
0000111010,1
1100101000,1
0001100110,1
0010011010,1
1001100011,1
1011001010,1
1100010110,1
1100110010,1
1000010100,1
0101001111,1
0010111000,1
0011001001,1
0010001111,1
1101110101,1
0010010110,1
0111000111,1
1011010101,1
0001011011,1
0101011001,1
1000010001,1
1100110100,1
0100101101,1
0101000110,1
1001011011,1
0001111010,1
0010011000,1
