,0
1010001011,18
0000011100,3742
0010000010,12
1000010100,12
0000011011,14
1100101000,11
0000111111,9
0000000000,7
0000000011,3740
1010000110,12
1001100110,8
1001000111,10
1010001111,16
0110010000,15
0010011101,9
1101100010,13
1011111000,12
0110110011,10
1010011011,10
1101010000,15
1000111000,13
0000000111,17
0101010100,8
1001011000,15
1100000001,21
0110001101,21
1110001011,17
1011110111,11
0100101110,16
1110100110,13
1111000010,9
1100011110,9
0110000100,12
1101001010,12
1010000000,11
1001000101,10
0100001101,19
0101000000,10
1111001001,13
0000101101,14
0011000111,10
0100000111,14
0000100011,13
1111100110,11
0100001011,11
1010010100,10
0100000100,10
0000011001,14
0110011110,9
0001101001,16
0010101111,15
0011000000,19
1000010001,14
0010110000,9
0010011100,11
1010100011,17
0101011001,7
1010111101,7
1110000111,16
1111100100,9
0001111100,9
0000011111,8
1011110101,18
1111010111,9
0011001100,15
0001110111,14
1101001111,20
1001110010,5
0111110100,22
1100011010,12
1111100111,13
1100110110,13
0100100101,12
0000111010,12
1110000101,10
1111010001,16
0101000010,19
0101100000,10
0111100101,11
0101101100,14
1000000100,11
1111110000,20
1101110100,15
0101110001,15
1111011101,15
0000011000,16
0001111010,11
1100010111,5
1101011111,16
0111110111,6
0100010001,17
0000001100,15
1110010011,15
0100010100,15
1100110111,12
0101011010,14
0110111100,12
1001101111,15
1010100001,12
1000110110,9
0001011010,10
0011001000,14
1111101101,13
1101000011,13
1111101110,9
0001001110,17
0010010000,22
0000101000,12
1110001010,13
0101100100,15
0110010010,17
0010001011,9
1100010000,11
1011111010,17
1000001110,10
0100100011,11
0100110101,15
0010110010,13
0011110101,12
1100100100,10
0100010010,16
0111101000,6
0101010111,19
1111001000,11
0000110110,7
0000101010,15
0101010001,12
1100001100,11
1111000111,9
1011011110,7
0101001010,18
1110100000,7
0001100100,18
1101111100,11
1100111101,9
1010110011,9
0001010111,12
1000000110,22
0011101100,9
0000100001,18
0010001101,5
1101111101,9
1110111000,13
0111001101,16
0111000101,16
1110110011,12
0110111001,11
1001100000,12
0101001011,6
1010111011,12
0110111000,13
1000111001,13
1100111011,12
1110110111,9
0010101101,18
1111110110,5
0100011011,10
1010010000,14
0110001001,16
1110001000,17
0100000010,11
1010101111,14
0000110010,16
1111010101,11
1111010010,9
0101111000,19
0111101011,15
0000001101,16
1111101111,12
1000000111,10
0010100000,15
1111101010,12
1101110011,12
1010011001,13
1011010001,14
0011101001,12
1110000110,16
1110101101,12
1011000101,12
1111011000,10
0100110010,11
1010101011,13
1001111110,17
1010000100,13
0010001010,14
1011110110,10
1110110010,12
1111001010,15
0000000100,12
0011010100,15
0000110101,13
1010100000,17
0111111110,16
0010111100,16
0110011111,17
0011000011,7
0010001000,17
0111100111,6
1111011110,8
0110110000,10
1101000100,15
0010100111,12
1010010010,18
0101100111,14
1000111110,11
0110001111,9
1010011100,17
0110001100,20
0110010101,12
1101001100,19
0110101011,14
0010000111,16
1101101111,16
0101000111,11
0111110101,13
1010110101,14
1000001010,11
1001100101,16
0110101110,15
0110000110,8
1011100010,10
1101011011,15
0011101010,8
1110110110,11
1010000010,19
1011001101,11
1111111110,19
1000101100,17
0110000111,13
0101101010,13
1101101000,19
1001111100,16
0001000001,16
1011100101,16
0100110110,16
1101000110,16
0111011101,13
1000101011,15
0011100000,15
0011001110,12
1101000000,16
0101101001,15
1110100011,16
1001100100,9
0011111011,10
1001110101,24
1011100000,11
1001111001,12
0111011111,13
1100101111,6
1001001000,17
0001110101,16
1110111101,13
1111111101,18
1010111100,9
0011100010,17
1001100010,12
1100001011,12
1000110010,11
0010111101,12
1110011001,16
1011000011,8
0000001000,13
0110110100,16
0100011110,12
1010101100,12
0100001100,10
0110100011,11
0001001010,17
1000011011,10
1100001101,11
1111010011,11
1110000001,11
0111010010,15
1111100101,11
1010100110,11
0000111100,13
1010010001,13
1100100010,10
0011100110,18
1001110100,8
0110111111,15
1010110111,9
1000101010,12
0110010110,10
1110001101,8
1011101110,11
1001001110,14
0001101101,13
0111011010,15
1101110001,13
0010000001,16
1000101101,12
