,0
1001000100,3376
0000000011,3250
0000011100,3328
1101010110,9
1110111010,8
1001010110,7
1100110000,3313
0001010101,9
1000111111,10
1111101001,9
0101100010,7
0110010101,11
1110101111,8
0100110101,4
0101000100,7
1011101110,9
1101101111,5
0100111100,5
0011110111,8
1111110111,10
1010101111,10
1101000001,11
0010110111,7
0000111000,5
1001001001,2
0001001010,7
1101000000,8
0100110010,7
0011111110,12
1000001101,5
1001100001,9
1100111110,10
0100110100,5
0111100000,4
0010000001,11
0010010100,5
0111000101,8
0101111101,5
1011101011,5
1100101110,5
0100000011,8
1110111101,4
1011001100,11
1010110100,6
0000100010,5
1110001011,10
0110101000,8
1110010100,6
1001000101,7
1000011000,8
0101100101,9
1101100011,8
0100011101,14
1010101101,9
1000101100,4
0111100111,8
0000111111,8
1010101011,14
0101001111,5
0000011010,7
0100010010,10
1010100110,8
0010011000,7
0110111010,8
0010110000,9
1011101001,6
1111010101,5
0101011011,7
1101101011,7
1011110110,4
1001001101,7
0101101110,5
1001011101,7
1100001010,12
1101011101,6
1001101001,9
1100011010,2
1001110110,7
0111110110,8
1100100110,9
0000100100,3
1001001100,9
0010110010,5
0011110010,10
0000000001,8
1011010101,4
0011110001,10
1000001100,10
1011110111,6
0001111011,8
0111001011,16
0010011011,7
1000000111,7
0000111101,6
0100111010,3
1101011011,4
1001111010,7
0100000111,7
0010000111,8
0010000101,10
0011111111,5
0110001000,5
0001110000,6
0011001111,9
1111001010,4
0001001100,9
1001001111,7
0100111011,7
1111100111,11
0110100000,6
0110001101,9
1100111111,9
1111000101,10
1101111011,4
0010011010,7
0001000100,6
1000000101,6
1010010000,3
0111101100,6
0000100101,3
1010110000,8
1010011110,9
1110000111,5
0010001110,2
0000011111,10
1110001010,5
1000100001,6
0000001000,7
1010111111,6
0011011000,6
0110011001,7
0111101010,5
1101111010,7
0111001110,9
0001100101,7
0100001011,3
1000000011,7
0110111011,7
0110000010,6
1101001100,8
1101011100,11
0010111100,3
0111000011,4
1101100010,10
0101010100,5
1001001000,7
0101110001,6
0101101101,4
1101111000,8
1110111001,9
1011010010,11
0001011010,8
1001101100,5
1100111011,11
0000110010,6
1110010111,6
1111000100,6
1110000010,8
1100111000,8
0001010010,6
0001111001,4
0101110101,9
1100000011,9
0100110110,6
1101001110,6
0101101100,8
1101101010,9
1001100110,7
0110110101,10
0010010111,6
0001010100,7
1100001110,12
1110100011,6
1010100101,7
0101011000,7
0101010000,6
1011111011,11
0100001101,6
1111100100,5
1010100100,6
0101101010,15
0100111110,2
0100100100,4
0000001101,6
1010001010,10
1011001011,12
1000010101,5
1011100110,6
1100001111,10
0011101100,8
1001011100,9
1010000010,6
0110111111,6
1110110111,10
1010101001,10
1001101101,6
0110000001,10
0111010101,15
0101110010,6
1100010110,8
0011000000,3
1011010011,10
1110111110,7
