,0
0000000011,5016
1001000100,4867
0000011100,4899
1100110000,4894
0111000111,1
1110001101,1
1001011110,1
1011110011,1
0100010001,2
0111110101,1
0100111011,1
0010000111,1
1010010100,1
0101100111,1
1110011110,1
0101011100,1
0110110000,1
1000001101,1
0100000011,1
1110100010,1
0011110101,2
1101100110,1
1111100110,1
0011111010,1
0100101000,2
0011111100,1
0110010011,1
1110100110,1
0111000100,1
1111100111,1
1100001000,1
0110111111,1
1011000000,1
1111011110,1
1011100010,1
1001110110,1
1111101110,1
1000010000,1
0010000100,1
0011110110,1
0001010111,3
1110110111,1
0000100010,1
0111001001,1
1000010010,1
1110001110,1
1101111011,1
1000110011,2
0110011100,1
1010100010,1
0000001011,2
0000001001,1
0011100011,2
0011101110,2
1100110001,1
0000001000,1
0100011100,1
0001001000,1
1110110110,1
1111000101,1
0110010110,1
0001000110,1
1001110000,1
1101011010,1
0001100111,2
1000000010,2
0000101000,1
1010100101,2
0000000110,2
0100111110,1
1001011100,1
0110011101,1
0011100110,1
1010100110,1
0001000101,1
0010010010,2
0111110000,1
1110100111,1
1010110110,1
1110101011,1
1001110010,1
0011000111,1
0100100111,1
1110000101,1
1010001011,1
1111001101,2
0001000111,1
0110010001,1
1100101001,1
0000011111,1
0011000110,1
1100110011,1
0110000110,1
0110000101,2
0001001101,1
0010101010,1
1100100110,1
1001000001,1
0010001000,1
0001101110,1
1011001001,1
1101011100,1
0010011101,1
1101000000,1
0101001101,2
1010011111,2
0000111111,1
1001111111,1
0100001001,1
1111111111,1
0001111101,1
0110110011,1
0100011000,1
0001000011,1
0000011011,1
1010011100,1
1011011000,1
0000000001,1
1110111111,1
1000010100,1
1111000110,1
1111000010,1
0100010000,1
1101010111,1
1110011100,1
1100110010,1
1001100001,1
1111111110,1
0110101000,1
0010011001,1
1001100010,1
1010111100,2
0000111010,1
1001001110,1
1101000101,1
0001110000,1
0001000000,1
1010000000,2
0000010110,1
0010010011,1
0010001101,1
0000010101,1
0101111101,1
0001101001,1
1111100010,1
0101101010,1
1011001011,1
0011111001,1
1001111001,1
0010010110,1
0101101100,1
0011110001,1
0000101100,1
1000000000,1
0010110111,1
0101001110,1
1000010110,2
0011010010,1
1010011000,2
1001101111,1
1011110111,1
1001111100,1
0000110010,1
1011111010,1
1010110011,1
1101001000,2
1111011100,1
0101000101,1
0010101101,1
1101000100,2
0001001011,1
1101000111,2
0110101101,1
1001010001,1
1010101000,1
0101010111,1
0010000001,1
0110000100,1
1111000001,1
0011010011,1
1011010010,1
1000010001,1
0010011011,1
0110011010,1
1010001100,1
1001101001,1
0111111100,1
0001111010,1
0110001001,1
0001011000,1
0001010101,1
1010101010,1
1110010100,1
0100101001,1
1010101101,1
0100101010,1
0100101011,1
1000100100,1
0001000100,1
0011010111,1
0011111011,2
0001100011,2
0111111011,1
1110011011,1
0001110011,1
0111100000,1
0000001010,1
1100100100,1
1001001011,1
1100111101,2
1011110000,1
1100000011,1
0110110101,1
0100001110,1
1101001111,1
1101010001,1
1001011000,1
0000100000,1
1101000110,1
1011101101,1
1000110100,1
0011101000,1
1000101110,1
0010110110,1
1110001000,2
1001100101,1
0100001011,1
1011110001,1
0111000011,2
1111110110,1
1001101011,1
0100100011,1
0101110010,2
0010100001,2
1101010110,1
0000111011,1
1010000010,1
1110000110,1
0110111110,1
0011001000,1
0000111001,1
0101011000,1
1011010101,1
1111001010,1
1101011011,1
1000100101,1
1100010110,1
0101100010,1
1000100011,1
1001000110,1
1010000001,1
1010110010,1
0010000110,1
1011100100,1
1001100011,1
1010101100,1
1000011011,1
0101011110,1
0110110010,1
0101111001,1
1101100100,1
1101111100,1
1101101010,1
0111011011,1
1010001010,1
0101100001,1
1011000111,1
0101010011,1
0111001000,1
0010000011,1
0010011110,1
0111011001,1
1100100000,1
1011001110,1
0111101010,1
0011001111,1
0010010101,1
1110100100,1
0011000010,1
0111001100,1
0111100101,1
1000111101,1
0010101000,2
1000101010,1
1100001011,1
0000111110,1
1111001111,1
1100000100,1
0011001011,1
0001010011,1
1000111011,1
1001010110,1
1010001110,1
0000101110,1
1010000111,1
