,0
0000011100,4296
1001000100,4351
1111011000,2
0000000011,4336
1100110000,4357
0100010011,4
1011000000,2
0000001011,7
0000001111,3
0111100111,5
1001010100,5
0000110110,2
1100111001,6
1010101101,1
0001101010,2
1110101111,1
0010001001,7
0110111000,3
0101010001,4
1000100110,3
0111101001,5
1011001110,4
0110111010,4
0001100000,6
0010100010,3
0111000000,2
0111110100,2
1111000001,5
1000011110,1
0000011010,2
0110101011,5
0101100011,5
1010011111,5
0100101010,2
1000110010,2
1010101011,3
1110101110,1
0101100100,2
0101001100,4
1110100010,6
0010111111,7
1011111000,2
1000001011,7
0111010011,4
1010011001,2
0100010000,5
1011001000,8
1111000010,2
0110011011,3
0010001110,5
1100000100,3
0100111000,1
1101001010,6
1000001111,3
1000001010,5
1101100001,3
0110010010,2
0011101100,3
0100001000,7
1110011010,3
1111010011,3
1000110000,3
0000100011,6
0010000011,4
0101001111,5
1110100110,2
1011110111,5
0001011001,2
0011010010,2
0100110111,5
1011111001,3
0001100011,2
1011010011,4
1100110001,3
1010000110,2
0001010010,2
1100010000,4
0100000001,5
0111010001,2
0001000000,6
1010011000,2
1011011110,3
1111101110,3
0011010001,4
1101011100,6
1011101100,4
0011110110,7
0001010111,4
0011111000,6
1111100010,7
0101100111,6
1011110110,3
1010111111,3
1010011101,2
1101101100,4
0111101101,5
1010011011,4
0111100100,3
0110101101,6
1110000010,2
1100111010,5
1010100111,3
1110001111,3
0001110010,2
0010010000,1
1100100101,2
1100011000,4
0011111110,3
1000011000,2
1011011101,6
1100101110,2
1010010001,5
1011010111,2
1000100001,1
0110010011,8
0011101000,8
0110101001,4
0111000010,3
1110011011,4
0111111100,1
1100011101,5
1101110001,5
1000101111,6
0010001000,9
1101110111,3
0011110100,3
0111100101,5
0101100001,5
1001011100,1
0101001101,3
1000000111,4
1010101000,6
0100101101,2
1010011010,1
0000011110,6
0010011000,4
1000010000,2
1101010011,3
0100000000,3
1010011110,3
0101001011,3
0010101001,6
1001000110,4
1101001111,3
0111010111,6
1110000100,4
0111100011,6
0111001000,2
0011011110,3
0001001101,3
1111001110,2
0010011010,5
1100110010,2
0010100111,4
1111111110,2
1100100011,10
0010110000,4
1011101010,3
1000101101,3
1001000011,4
0001010101,4
1001101100,3
0011100111,2
1110111011,2
1001000000,1
1110011111,4
0010001011,5
0001010011,7
0110111100,7
1101011101,2
1110001010,2
0110100101,5
0001101001,5
0110110100,2
0000010100,3
0011001011,2
0100000010,1
0100110100,3
0000010001,3
1001001100,3
1110011100,3
1110110101,2
0011000110,1
1100101001,4
0010101010,3
0110111001,2
0100110011,6
1001011010,3
1000011001,4
1001111110,3
1011100000,3
0100011011,2
1001110011,5
0100100111,4
1110110001,6
0011010000,2
0101010000,1
1100111011,2
0001110001,3
1110010010,3
1111111111,6
1100000111,3
1000010100,3
0111011101,4
1010111000,8
0100011100,5
0100011101,3
1001010001,7
0010110110,2
0111010101,3
1110011001,4
1110100001,4
1000111110,3
1101111110,2
1010010000,3
0001001001,5
0000100101,2
1000000100,3
0111011000,6
0110100111,6
1110110111,2
1101101010,5
0110100110,2
1000100011,3
0110100100,5
1001000010,3
0111001010,9
0010111001,2
1000011100,5
1111000100,5
1111000000,4
0100001111,2
0000010111,2
1100000000,1
0101111000,2
0111000011,5
0001110100,5
1000100111,3
1110011000,5
0111111011,3
1110010000,6
1101111100,4
0111010110,5
0101111111,2
1100011011,3
0000001000,5
1101010001,2
0011001001,3
0100000011,4
0100001101,2
0010000111,4
0000011111,3
0111110010,3
0101000001,6
1011000011,3
0101111101,9
1000110011,5
0011001100,4
0110000111,5
1011100001,2
0110101100,8
1000111010,4
1010000011,6
1111100001,2
1100110011,5
1100001111,3
0001111110,4
1111000101,1
1011100011,3
1100010111,1
1111111011,2
0100110101,1
1000001110,3
1111110110,4
0001010001,4
0000001010,6
0000110111,3
1100110110,5
1110100000,4
0010000001,3
0111001001,2
1011110000,3
1100101011,5
1101111011,1
1110100011,3
0111011100,6
1100001011,1
0101001001,2
1101000001,2
1111001001,5
0110000110,4
0101000100,2
1111011111,2
1010000010,4
0011110010,4
0001111100,4
1010111110,2
0001001111,3
1011111011,4
1100011010,5
1110001001,3
1010100000,4
0001101110,2
1001001011,6
0100111010,5
0010010100,4
1101011000,4
1101101101,3
0111010000,4
1111010101,3
1011011011,5
0011011011,5
1101100010,1
1001011101,4
1001111000,2
1000110001,4
0110100001,4
0101110001,2
0111000110,4
1110010011,1
1001110101,3
1100111110,4
1000011010,2
0011100110,2
0101110101,2
1001110000,4
1111000110,3
0111110001,4
0001111000,4
0101101111,4
1111001100,3
1011001010,3
0101010101,4
0001000001,5
1100110100,7
1000000101,2
0000000000,2
0110000101,2
0100111101,3
0000100000,4
0100100100,2
1100101111,2
0000000001,5
1111110101,4
0111001011,4
0110010000,3
1000101110,5
0001111011,3
1011100111,4
0110011110,3
0100001001,4
0101011001,3
0111100110,2
1100001110,2
0010011011,5
1001001001,2
0101001000,4
0111010100,2
1010001111,1
0011001111,4
0010101111,4
0001100110,3
0010110100,5
1011101011,5
0101111011,4
0100011110,1
1011100101,4
0011101011,1
0010100100,1
0111011111,4
1001001000,4
0101010100,4
1100100000,5
0000101110,2
1101100000,1
0010111100,4
0100101000,1
0101100000,3
1001100111,4
1110111000,1
1000000000,2
0101111001,3
1110000111,1
0011110001,4
0110001000,1
0001101111,4
0110100000,5
1101000010,2
1100001000,2
0010010010,1
1010111010,6
0001001110,3
1011001001,4
0000000110,3
1000001000,3
1010001001,3
1011000100,1
0110001100,2
0100100000,2
1001001010,4
0011010011,2
1110001100,2
1000110111,2
1100010110,3
